бар ӯ офарин карду нома бидод	برو آفرین کرد و نامه بداد
се дигар таҳамтан чунин кард рой	سه دیگر تهمتن چنین کرد رای
зи асп андаромад ҷаҳонпаҳлавон	ز اسب اندرآمد جهان پهلوان
набояд ки бинад ҳаворо замин	نباید که بیند هوا را زمین
на оини шоҳон бувад з-ин нишон	نه آیین شاهان بود زین نشان
ба фардо расад з-ӯ бароранд гард	به فردا رسد زو برآرند گرد
яке пирмӯбад бад-он кор кард	یکی پیر موبد بران کار کرد
ҳар он кас ки бастанд бо ӯ миён	هران کس که بستند با او میان
рамида аз ӯ мардуму чорпой	رمیده ازو مردم و چارپای
ҳам эдар бидоред тобутро	هم ایدر بدارید تابوت را
надонӣ ҳаме ҷуз бад омӯхтан	ندانی همی جز بد آموختن
накард оштӣ чун набудаш диранг	نکرد آشتی چون نبودش درنگ
ки имрӯз ман ҷуз бар ин гурз ҷанг	که امروز من جز بدین گرز جنگ
ҳар он кас ки дар пеши ман бурд ранҷ	هر آن کس که در پیش من برد رنج
бар ӯ анҷуман шуд яке лашкаре	برو انجمن شد یکی لشکری
в-аз он номдорони рӯзи набард	ازان نامداران روز نبرد
чунон чун бибоист биншохтшон	چنانچون ببایست بنشاختشان
аз эшон кас ин рой фаррух надид	ازیشان کس این رای فرخ ندید
ки бешӣ на хуб аст бешӣ маҷӯй	که بیشی نه خوبست بیشی مجوی
ҳама чома гуфтанд баҳромро	یکی چامه گفتند بهرام را
ба хам андаромад сари борагӣ	بخم اندر آمد سر بارگی
падарро ҳаме ҷой хоҳад гузид	پدر را همی جای خواهد گزید
шунидӣ куҷо з-офаридуни гурд	شنیدی که از آفریدون گرد
ба гирдоби зарқ андарандохтанд	به گرداب زرق اندر انداختند
шунидӣ ҳамоно ки яздони пок	شنیدی همانا که یزدان پاک
зи гуфти хирадманд бартар чӣ чиз	ز گفت خردمند برتر چه چیز
ба ҳафтум ки аз неку бад дар ҷаҳон	به هفتم که از نیک و بد درجهان
ҳамон тоҷу ҳам фарраи мӯбадон	همان تاج و هم فره موبدان
ба андоза бояд ба ҳар дар сахун	بر اندازه باید ز هر در سخن
ба назди ту орам зи ҷойи нишаст	به نزد تو آرم به جای نشست
зи ҷаҳрам биёмад ба айвони шоҳ	ز جهرم بیامد به ایوان شاه
в-агар лоба созӣ сухан нашнавад	وگر لابه سازی سخن نشنود
ки гӯӣ магар дидаи ахтар аст	که گویی مگر دیده اخترست
сари номдорон пур аз бод кард	سر نامداران پر از باد کرد
ҳаме ҷӯшад он мард бар ҷои хеш	همی جوشد آن مرد بر جای خویش
ба гударз-бар шоҳ кард офарин	بگودرز و بر شاه کرد آفرین
ҳам аз бар шудан мурғ гардад сутӯҳ	هم از بر شدن مرد گردد ستوه
бад-ӯ гуфт ар эдун ки пайдо шавӣ	بدو گفت ار ایدونک پیدا شوی
набояд забон аз ҳунар чиратар	نباید زبان از هنر چیره‌تر
ба фармони ӯ деву мурғу парӣ	به فرمان او دیو و مرغ و پری
ҳаме хуну мағз андаромад ба ҷӯй	همی خون و مغز اندر آمد به جوی
набояд ки бар вай фишонанд гард	نباید که بر وی فشانند گرد
ба дасти наҳангони мардумкушон	به دست نهنگان مردم کشان
чӣ ҷӯи зи кирдори ӯ рангу бӯй	چه جویی زکردار او رنگ و بوی
бад-ин сон ниҳодаш худованди дод	بدینسان نهادش خداوند داد
чаро ҷуст бояд ҳаме корзор	چرا جست باید همی کارزار
чу сарви дилорой гардад ба хам	چو سرو دلارای گردد به خم
тани боркаш барфурӯзад ҳаме	تن بارکش برفروزد همی
чу бедордил кордорони ман	چو بیداردل کارداران من
баромад хурӯшидан аз лашкараш	برآمد خروشیدن از لشکرش
ситудаш фаровону кард офарин	ستودش فراوان و کرد آفرین
бад-ӯ гуфт гар шоҳро дархварам	بدو گفت اگر شاه را در خورم
бари хеш хонд озмуда сарон	بر خویش خواند آزموده سران
бар ин гуна напроканам низ ганҷ	برین گونه نپراگند نیز گنج
чунин гуфт к-инро набояд фиканд	چنین گفت کین را نباید فگند
падид омад он бандҳоро калид	پدید آمد آن بندها را کلید
яке панд гӯям чу хонӣ маро	یکی پند گویم چوخوانی مرا
ҷаҳон з-ӯ шавад пок зеру забар	جهان زو شود زود زیر و زبر
ба зин - андарун тезчанг аждаҳост	به زین اندرون تیز چنگ اژدهاست
набаргардад аз размгаҳ шод кас	نه برگردد از رزمگه شاد کس
чу омад бипурсидаш аз кори шоҳ	چوآمد بپرسیدش ازکارشاه
на аспу силеҳу на пову на пар	نه اسب و سلیح و نه پای و نه پر
бирафтанду аспони ҷангӣ ба ҷой	برفتند و اسبان جنگی به جای
ки равшан кунад ахтару моҳи ӯй	که روشن کند اختر و ماه اوی
кушоем аз ин пас ба рӯзу ба шаб	گشاییم زین پس بروز و بشب
ҳаме ҳар касе достонҳо занад	همی هرکسی داستانها زنند
ҷаҳоне зи зорӣ ҳаме гашт кӯр	جهانی ز زاری همی گشت کور
дигар гуфт шоҳи ҷаҳонбони ман	دگر گفت شاه جهانبان من
куҷо оҳанин буд пероҳанам	کجا آهنین بود پیراهنم
кушанда падар ҳар замон пеши ман	کشنده پدر هر زمان پیش من
зи мори сияҳ он шигифтӣ ки дид	ز مار سیاه آن شگفتی که دید
к-аз ӯ оташ ояд ҳаме бар сарам	کزو آتش آید همی برسرم
мабош андар ин бум тираравон	مباش اندرین بوم تیره روان
бигирем ҳар ду дуволи камар	بگیریم هردو دوال کمر
ҳама кард бар шоҳи эрон падид	همه کرد بر شاه ایران پدید
аз ӯ баҳра заҳр асту тарёк нест	ازو بهره زهرست و تریاک نیست
бигиряд бад-ин ҷавшану миғфарат	بگرید بدین جوشن و مغفرت
яке донаи нор будӣ ба ранг	چو یک دانه نار بودی به رنگ
варо ром биншонд бар дасти рост	ورا شاه بنشاند بر دست راست
зи ту пеш буданд кундоварон	زتو پیش بودند کنداوران
чу бо мо якояк бигуфт ин бимурд	چو با من یکایک بگفت و بمرد
зи покиву аз ростӣ як суям	ز پا کی و از راستی یک سوام
ба хамми камандаш гирифт ин савор	بخم کمندش گرفت این سوار
ба афканданаш номи шер оварад	ز افگندنش نام شیر آورد
дами чарх бар мо ҳаме бишмарад	دم چرخ بر ما همی بشمرد
чунин бад аз андешаи шоҳ нест	چنین بد ز اندیشه شاه نیست
бирезад зи тан покзода писар	نریزد ز تن پاک زاده پسر
сари гӯш бигрифту ёлаш далер	سر و گوش بگرفت و یالش دلیر
сазад гар напечӣ ту аз дод рӯй	سزد گر نپیچی تو از داد روی
ҳамон гаҳ яке бандаро гуфт шоҳ	هم‌انگه یکی بنده را گفت شاه
бад-ӯ бозгардад магар тоҷу ганҷ	بدو بازگردد مگر تاج و گنج
манам пок фарзанди нӯширавон	منم پاک فرزند نوشین روان
ҳаме ронд бо мӯбад аз суфарой	همی‌راند با موبد از سوفزای
саворони ҷангиву мардони кин	سواران جنگی و مردان کین
чунон к-аз раҳи номдорон сазид	چنان کز ره نامداران سزید
агар баргузаштӣ бар ӯ роҳбар	اگر برگذشتی برو راه‌بر
сухан гарчи аз пойгаҳ бартар аст	سخن گرچه از پایگه برترست
гар эдун ки пирӯз гардам ба ҷанг	گر ایدونک پیروز گردم به جنگ
писар буд мар ӯро сари анҷуман	پسر بد مر او را سر انجمن
зи наздики гударзи кашвод тафт	ز نزدیک گودرز کشواد تفت
ба хуршеди тобон бароварда ном	به خورشید تابان برآورده نام
сари шоҳи туркон зи кин бардамид	سرشاه ترکان ز کین بردمید
аз он мардумон низ ёр омаданд	ازان مردمان نیز یار آمدند
ба ковуси кай кард худ он чи кард	به کاووس کی کرد خود آنچ کرد
сикандар баромад бар он кӯҳсар	سکندر برآمد بران کوه‌سر
ҳар он кас ки аз лашкар ӯро бидид	هرانکس که از لشکر او را بدید
маро ин дуруст аст к-аз панди ман	مرا این درستست کز پند من
сипаҳро чу рӯй андаромад ба рӯй	سپه را چو روی اندر آمد به روی
в-гарна ба ҷанги ту лашкар кашам	وگرنه به جنگ تو لشگر کشم
бад-ӯ офарин карду баршуд хурӯш	برو آفرین کرد و بر شد خروش
зи хун хоку санг арғувон гашта буд	ز خون خاک وسنک ارغوان گشته بود
ба дуккон-ш биншаст гуштосп дер	به دکانش بنشست گشتاسپ دیر
ту гӯӣ на аз мардумон зодаӣ	نگویی که از مردمان زاده‌ای
ба мардону аспон бипӯшӣ замин	بمردان و اسبان بپوشی زمین
пас аз рӯзгори манучеҳр боз	پس از روزگار منوچهر باز
нигар то чунин комгорӣ кӣ дошт	نگر تا چنان کامگاری که داشت
ба дарёи қулзум ба ҷӯш орад об	به دریای قلزم به جوش آرد آب
супурд он чи дид аз карон то карон	سپرد آنچ دید از کران تا کران
ҳама сар ба сар пок дар чанги мост	همه سر به سر پاک در چنگ ماست
чаро сар бупечем мо худ кием	چرا سر بپیچیم ما خود کیییم
анӯша бизӣ шоду ромиш пазир	انوشه بدی شاد و رامش‌پذیر
аз ӯ ҷуст дайҳиму тахти меҳӣ	بدو جست دیهیم و تخت مهی
рамиданд аз ӯ размсозони чин	رمیدند ازو رزمسازان چین
чу дар ҷанг бошад сарафшон бувад	چو در جنگ باشد سرافشان بود
ҳама чин ҳаме гуфт мо бандаем	همه چین همی‌گفت ما بنده‌ایم
худ андар парастишгаҳ омад чу гард	خود اندر پرستشگه آمد چو گرد
в-аз андозаи рӯз барнагзарад	ز اندازه روز برنگذرد
баду нек ҳаргиз намонад ниҳон	بد و نیک هرگز نماند نهان
бибуд шоҳ чанде бар он размгоҳ	ببد شاه چندی بر آن رزمگاه
бад-он то бад-ин кор бо мо ба ҳам	بدان تا بدین کار با ما بهم
сипос андарорему ҷӯем хоб	سپاس اندر آرام جوییم و خواب
сухан ҳар чӣ гуфтам ба модар бигӯй	سخن هرچ گفتم به مادر بگوی
зи дидори ӯ равшаноӣ фузуд	ز دیدار او روشنایی فزود
ба сар барниҳод он каёнӣ кулоҳ	به سر بر نهاد آن کیانی کلاه
ба эрон камарбастагони туем	بایران کمربستگان تویم
чу бишнид зол ин сухан бардамид	چو بشنید زال این سخن بردمید
яке гӯшае гир то назди шоҳ	یکی گوشه‌ای گیر تا نزد شاه
равонро ба андеша - андар гумошт	روان را به اندیشه اندر گماشت
куҷо ҳаст гударз аз эшон бадард	کجا هست گودرز زیشان بدرد
чу хуршеди тобанда бинмуд чеҳр	چو خورشید تابنده بنمود چهر
сухан рафт ҳар гуна бар анҷуман	سخن رفت هرگونه بر انجمن
набояд ки доранд шоҳон раво	نباید که دارند شاهان روا
в-агар мардфаш бошаду сарфароз	وگر مردوش باشد و سرفراز
пазируфтан аз шаҳрёри замин	پذیرفتن از شهریار زمین
бад-ӯ гуфт хусрав ки эй паҳлавон	بدو گفت خسرو که ای پهلوان
таносон гузашт аз лаби рудвор	تن‌آسان گذشت از لب جویبار
бад-ӯ гуфт пирон ки ҳарчанд ёр	بدو گفت پیران که هر چند یار
нагуфташ сухан низу хомӯш гашт	نگفتش سخن نیز و خاموش گشت
гаҳе шаҳд нӯш асту гоҳе шаранг	گهی شهد و نوش است و گاهی شرنگ
сари паҳлавонону пушти гавон	سر پهلوانان و پشت گوان
ки нафрин бар ӯ боду бар пилу кӯс	که نفرین بر او باد و بر پیل و کوس
гаронмоягон баркушоданд роҳ	گرانمایگان برگشادند راه
ки доно парастори нодон бувад	که دانا پرستار نادان شود
бар ин лашкар акнун бибояд гирист	بدین لشکر اکنون بباید گریست
бишуд кӯшиши размро дастгоҳ	بشد کوشش و رزم را دستگاه
бигӯям ки ӯ аз чӣ гуфт ин сухан	بگویم که او از چه گفت این سخن
сипоҳӣ ҳаме даст шуста ба хун	سپاهی همه دست شسته به خون
нигаҳбони дар гуфт к-имрӯз кор	نگهبان در گفت کامروز کار
нишасти каӣ бар ту фархунда бод	نشست کیی بر تو فرخنده باد
чу тобуташ аз дашт бардоштанд	چو تابوت زان دشت برداشتند
ки бозӣ барорад ба ҳафтод даст	که بازی برآرد به هفتاد دست
сари номдорон пур аз бод кард	سر نامداران پر از باد کرد
в-аз ӯ низ чандин суханҳо шунид	وزو نیز چندی سخنها شنید
фиристоду бигрифт бар кӯҳ роҳ	فرستاد و بگرفت بر کوه راه
ҳаме ҷуст бедор кори ҷаҳон	همی جست بیدار کار جهان
зи ёқути сурх аз бараш бар нигин	ز یاقوت سرخ از برش ده نگین
чунин гуфт к- аз хусрави додгар	چنین گفت کز خسرو دادگر
баромад хурӯш аз дили зеру бам	برآمد خروش از دل زیر و بم
чу дид он ду марди гаронсояро	چودید آن دو مرد گرانمایه را
чу аз гурги дарранда хаста рама	چو از گرگ درنده خسته رمه
ва дигар ба ҷое ки гардонсипеҳр	و دیگر بجایی که گردان سپهر
ҳаме дам задан бар ту - бар бишмарад	همی دم زدن بر تو بر بشمرد
намонд эч бар найза банду синон	نماند ایچ بر نیزه بند و سنان
ҳамоно ки хусрав зи модар назод	همانا که خسرو ز مادر نزاد
зи ганҷу зи ранҷ он чӣ ояд фароз	زگنج و ز رنج آنچ آید فراز
чунин бахшише к-он ҷаҳонҷӯй кард	چنین بخششی کان جهانجوی کرد
бад-ин омадан ранҷ бардоштӣ	برین آمدن رنج برداشتی
ба диж-дар шуду куштан андаргирифт	به دژ در شد و کشتن اندرگرفت
зи нопокроӣ дарояд ба кин	ز ناپاک رایی درآید بکین
чу динору мушк аз карон то карон	چه دینار و مشک از کران تا کران
чу бинанд тови бару ёли ман	چو بینند تاو بر و یال من
ба гуфтор агар ҳеҷ тоб оварем	به گفتار اگر هیچ تاب آوریم
дили ғамгинон шоду беғам кунед	دل غمگنان شاد و بی‌غم کنید
ҳама бар дил андеша буд ин нахуст	همه بردل اندیشه این بد نخست
зи яздон бадӣ шоду пирӯзбахт	ز یزدان بدی شاد و پیروز بخت
сазовори хилъат ҳар он кас ки дид	سزاوار خلعت هر آنکس که دید
гусорандаи бодаву руду соз	گسارنده باده آورد ساز
ки буданд ҳамвора дилхоҳи ту	که بودند همواره دلخواه تو
ба ҳар кишваре-дар ситамкорае	بهر کشوری در ستمگاره‌ای
ба наздики ӯй аст шамшери салм	به نزدیک اویست شمشیر سلم
ки ман худ диле дорам аз дард реш	که من خود دلی دارم از درد ریش
ҳамегашт бар маркази корзор	همی گشت بر مرکز کارزار
чу аз ҷанги чӯбина пардохтам	چو از جنگ چوبینه پرداختم
чунин гуфт бо дидабон паҳлавон	چنین گفت با دیده‌بان پهلوان
чу бедор бошӣ ту хоб оядам	چو بیدار باشی تو خواب آیدم
биёмад пур аз кинаву ҷанг сар	بیامد پر از کینه و جنگ سر
нишинӣ нагардад май аз ҷом кам	نشیند نگردد می از جام کم
чу шаб тиратар шуд маро хонд шоҳ	چوشب تیره‌تر شد مرا خواند شاه
хирад гирад аз фарру фарҳанги ӯ	خردگیرد از فر و فرهنگ اوی
зи торак ба ду нима шуд то бараш	ز تارک به دو نیم شد تا برش
ба осудагӣ боз бархостанд	به آسودگی باز برخاستند
ки бар шери дарранда асп афканам	که بر شیر درنده اسپ افگنم
сипеҳру замин чун ту шоҳе надид	سپهر و زمین چون تو شاهی ندید
мабод он ки бар чашми ту сӯгвор	مباد آنک برچشم تو سوکوار
яке мард шуд чун яке зодсарв	یکی مرد شد چون یکی زاد سرو
бибояд яке марди боҳушу санг	بباید یکی مرد با هوش و سنگ
ҷавонро сари бахт баргашта буд	جوان را سر بخت بر گرد بود
пурандеша биншаст лӯҳросп дер	پر اندیشه بنشست لهراسپ دیر
ки бар дил чӣ андеша бошад фузун	که بردل چه اندیشه آید فزون
ки ҷӯянд гоҳи сарафроз шоҳ	که جویند گاه سرافراز شاه
ки хубиву зиштӣ зи мо ёдгор	که خوبی و زشتی ز ما یادگار
чунон буд зи бас хастагӣ густаҳам	چنان بد ز بس خستگی گستهم
чу бежан падид омад андар нишеб	چو بیژن پدید آمد اندر نشیب
ба гетӣ касеро намонад вафо	به گیتی کسی رانماند وفا
ба дасти вай - андар яке пашшаам	به دست وی اندر یکی پشه‌ام
ба гетӣ чу комуси ҷангӣ набуд	بگیتی چو کاموس جنگی نبود
бад-ӯ гуфт он к-ӯ ҷаҳон офарид	بدو گفت آن کو جهان آفرید
бувад ранҷа чандон ки мағз андар ӯст	بود رنجه چندانک مغز اندروست
ки фардо бигардонам аз рахш пой	که فردا بگردانم از رخش پای
куҷо дорадӣ меҳр бар ту басе	کجا داردی مهر بر تو بسی
баросояд аз мо замоне ҷаҳон	برآساید از ما زمانی جهان
набишта бари номвар шаҳрёр	نبشته سوی نامور شهریار
ба посухгарӣ рӯз фаррух кунӣ	به پاسخ‌گری روز فرخ کنی
зи пайванду аз банди он рӯзгор	ز پیوند وز بند آن روزگار
ҳама подшоҳӣ ба поён расид	همی پادشاهی به پایان رسید
чу огоҳӣ омад зи хусрав ба роҳ	چو آگاهی آمد ز خسرو به راه
чунин бод то марг паймони мо	چنین باد تا مرگ پیمان ما
ки дар дашт бо бод ҳамраҳ шуданд	که در دشت با باد همره بدند
супурдаш ба шоҳону худ боз гашт	سپردش بدیشان و خود بازگشت
ки шуд рӯзгори сиёвуш табоҳ	که شد روزگار سیاوش تباه
мар ӯро бувад ҳафт кишвар замин	مر او را بود هفت کشور زمین
сипоҳе зи ҳар гуна бо ӯ бирафт	سپاهی ز هرگونه با او برفت
бар он бора зад шерпайкар дурафш	بر آن باره زد شیر پیکر درفش
чунин дод посух ки бар шаҳрёр	چنین داد پاسخ که بر شهریار
ба кӯшиш тавонам-ш кардан табоҳ	بکوشش توانمش کردن تباه
гузини ту бояд - бад-ӯ гуфт зан	گزین تو باید بدو گفت زن
чунин дод посух ҷаҳондор боз	چنین داد پاسخ جهاندار باز
ба кирдори шерон ба рӯзи шикор	به کردار گرگان به روز شکار
бубастанд бар гирдгаҳ банди кин	ببستند بر گردگه بند کین
бад- он сон ки гуфтӣ ба покиза рой	بدین سان که گفتی بپاکیزه رای
ки ковус хондӣ варо шергир	که کاوس خواندی ورا شیرگیر
миёни ду кӯҳ аз бари роғу дашт	میان دو کوه از بر راغ و دشت
ба эрону турон ба бахту ҳунар	بایران و توران ببخت و هنر
бад-ӯ дод духтар зи баҳри нажод	بدو داد دختر ز بهر نژاد
ки ҷону дилаш з-он сухан ранҷа буд	که جان و تنش زان سخن رنجه بود
ҳаме ҳарчи гуфтӣ бар ӯ хондам	همه هرچ گفتی بر او خواندم
нишаста бар ӯ-бар зане тоҷдор	نشسته برو بر زنی تاجدار
чу хуршед гетӣ биёростӣ	چو خورشید گیتی بیاراستی
нигаҳ кун бубин то варо ном чист	نگه کن ببین تا ورا نام چیست
пас огоҳӣ омад ба ковуси кай	پس آگاهی آمد به کاووس کی
ки деҳқон ҳаме гӯяд аз бостон	که دهقان همی گوید از باستان
ба фарҷоми кор андуҳ орад дуруст	به فرجام کار انده آرد درست
бад-он гашт ширӯй ҳамдостон	بدان گشت شیروی همداستان
ҳама шаҳри эрон биёростанд	همه شهر ایران بیاراستند
ки будам бари шоҳи эронзамин	ببودم بر شاه ایران زمین
ҳаме гуфт рухсора карда дижам	همی گفت و رخساره کرده دژم
биёмад дамон аз миёни гурӯҳ	بیامد دمان تامیان گروه
бад-эшон бувад шод тахти меҳӣ	بدیشان بود شاد تخت مهی
ҳар он кас ки дар биму андӯҳ зист	هرآنکس که در بیم و اندوه زیست
касе аз ялон хештанро надид	کسی از یلان خویشتن را ندید
к-аз оғоз буд он чи боист буд	کز آغاز بود آنچ بایست بود
ҳаме дошт аз баҳри орому хоб	همی داشت از بهر آرام و خواب
чунон чун бибояд зи ҷанговарон	چنان چون بباید ز جنگ‌آوران
бифармуд то рахшро зин кунанд	بفرمود تا رخش را زین کنند
тани эраҷи номвартон куҷост	تن ایرج نامورتان کجاست
ба бор омад он хусравонӣ дарахт	به بار آمد آن خسروانی درخت
нишастангаҳе соз бе анҷуман	نشستنگهی ساز بی‌انجمن
ки бо шери дарранда ҷустӣ набард	که با شیر درنده جستی نبرد
чаро хондам андар шабистон туро	چرا خواندم در شبستان ترا
занонро биёвард аз он ҷойгоҳ	زنان را بیاورد زان جایگاه
набошад ҷуз аз ранҷу овехтан	نباشد جز از رنج و آویختن
зи ҳар кас наёбӣ ҷуз аз офарин	ز هر کس نیابی به جز آفرین
чу солори турон ба дил гуфт ман	چو سالار ترکان به دل گفت من
касеро ки мағзаш бувад бошитоб	کسی را که مغزش بود پرشتاب
ба номи бузургӣ кӣ зеботар аст	بنام بزرگی که زیباترست
суханҳои рустам ба ною ба руд	سخنهای رستم بنای و برود
чу пилон ба ҳам барфикандемашон	چو پیلان بهم بر فگندیمشان
ба зобулситон шуд ба пайғамбарӣ	به زاولستان شد به پیغمبری
зи ҷӯши саворону захми табар	ز جوش سواران و زخم تبر
хуру пӯшишу дарду орому ноз	خور و پوشش و درد و آرام و ناز
сӯи балхи бомӣ раҳ андаргирифт	سوی بلخ بامی ره اندر گرفت
хирадманд баҳром аз он шод шуд	خردمند بهرام زان شاد شد
яке гурз ҳамчун сари говмеш	یکی گرز همچون سر گاومیش
худу вижагон то ба нахчиргоҳ	خود و ویژگان تا به نخچیرگاه
аз эшон сипоҳе чу дарёи об	وزیشان سپاهی چو دریای آب
в-аз андешаи кеҳтару хоби шоҳ	از اندیشه گوهر و خواب شاه
баромад хурӯшидани каррной	برآمد خروشیدن کرنای
в-аз он пас фиристод касҳо ба рум	از آن پس فرستاد کسها به روم
сипеҳр андар он ҷанг наззора буд	سپهر اندر آن جنگ نظاره بود
бимонданд аз он кор яксар шигифт	بماندند زان کار یکسر شگفت
сад уштур зи густурданӣ бор кард	صد اشتر ز گستردنی بار کرد
бибояд гусист аз ҷаҳон ранҷи ӯ	بباید گسست از جهان رنج او
яке мурғпарвардаам хокхвард	یکی مرغ پرورده‌ام خاک خورد
ду дида пур аз хуну рухсора зард	دو دیده پر از آب و رخسار زرد
ҳаме аз фурӯмоягон гирадат	همی از فرومایگان گیردت
гар аз бод ҷунбон шавад кӯҳсор	گر از باد جنبان شود کوه خار
яке пур буд суфароро гузин	یکی پور بد سوفزا را گزین
хурӯшон ҳаме номи яздон бихонд	خروشان بسی نام یزدان بخواند
ки эй пурхирад номбардор нев	که ای پر خرد نامبردار نیو
магар хаста гардад ҳаюни гарон	مگر خسته گردد هیون گران
ҳаме буду бежан наёмад ба ҷой	همی بود و بیژن نیامد بجای
наҷастӣ зи ноз аз бараш тундбод	نجستی ز ناز از برش تندباد
аз он тахт бархост омад бадар	وزان تخت برخاست و آمد بدر
зи тусу зи гударзи равшанравон	ز طوس و ز گودرز روشن‌روان
дигар то фиристад ба ҳар кишваре	دگر تا فرستد به هر کشوری
набояд ки мардум фурӯшӣ ба ганҷ	نباید که مردم فروشی به گنج
ҳамеша зи ту дур дасти бадӣ	همیشه ز تو دور دست بدی
дурахшон шавад шохи сарви саҳӣ	درخشان شود شاخ سرو سهی
чунин гуфт хусрав ба ковусшоҳ	چنین گفت خسرو به کاووس شاه
чу бугзашт бар офаридун ду ҳашт	چو بگذشت ازان بر فریدون دو هشت
ҳаме ронд чун бод лашкар ба роҳ	همی‌راند چون باد لشکر به راه
бирафтанд бо номаҳо мӯбадон	برفتند با نامه‌ها موبدان
биёмад зи қалби сипаҳ шаҳргир	بیامد ز قلب سپه شهرگیر
чунин бошу бо зода ҳаргиз масоз	چنین باش و با زاده هرگز مساز
бад-он буд ки бардорад аз ком баҳр	بدان بد که بردارد از کام بهر
ба гардун барандозам осуда санг	بپروین براندازم آسوده سنگ
в-аз он тира шуд дидаи шаҳрёр	وران تیره شد دیده شهریار
дигар он ки аз хоста гуфтаӣ	دگر آنک از خواسته گفته‌ای
биёмад нишаст аз бари гоҳ шоҳ	بیامد نشست از برگاه شاه
басе ғорату бурдани хоста	بسی غارت و بردن خواسته
биёмад ба шопури розӣ супурд	بیامد به شاپور رازی سپرد
лаби даҷлаву шаҳри бағдод кард	لب دجله و شهر بغداد کرد
шумо дил мадоред аз он кор танг	شما دل مدارید از آن کار تنگ
ҳаме беху шохаш зи бун барканем	همه بیخ و شاخش ز بن برکنم
бипурсид баҳром к- ин мард кист	بپرسید بهرام کین مرد کیست
ба санги дирам ҳар яке шаст ман	به سنگ درم هر یکی شست من
расонад бад-ин боргоҳ огаҳӣ	رساند بدین بارگاه آگهی
бар ӯ шаҳрёр офарин кард сахт	برو شهریار آفرین کرد سخت
чу омад ба бағдод аз ӯ огаҳӣ	چوآمد ببغداد زو آگهی
касеро ки нобуданӣ буд бимонд	کسی را که نابردنی بد بماند
на зебост бар ман кулоҳи меҳӣ	نزیباست برمن کلاه مهی
басе ранҷ бинад ба разм-андарун	بسی رنج بیند به رزم اندرون
чу туркон ба тундӣ биёростанд	چو ترکان به تندی بیاراستند
ду ҳафта баромад ба зорӣ бимурд	دوهفته برآمد به زاری بمرد
чу аз шаҳр берун шавад шаҳрёр	چو از شهر بیرون رود شهریار
нахустин аз он лашкари номдор	نخستین از آن لشکر نامدار
сари хештан зери гард оварад	سر خویش را زیر گرد آورد
ҳамон сад ба пеши яке андаке	همان صد به پیش یکی اندکی
сарафрозтар шаҳрёре бувад	سرافرازتر شهریاری بود
саросема шуд хештанро наёфт	سراسیمه شد خویشتن را نیافت
бизад дасту теғ аз миён баркашид	بزد دست و تیغ از میان برکشید
дили бадсиголат ба ду ним бод	دل بدسگالان به دو نیم باد
ба гетӣ надидӣ касеро дижам	ز گیتی ندیدی کسی را دژم
чу он шери каппӣ зи кӯҳаш бидид	چو آن شیر کپی ز کوهش بدید
ки ёранд бо ӯ ҳама тайсафун	که یارند با او همه طیسفون
аз ин дашт баҳром чун бингарид	ازان دشت بهرام یل بنگرید
ба нафрин шуд он офаринҳои пеш	به نفرین شد آن آفرینهای پیش
зи фарзанд бо дард анбоз гашт	ز فرزند با درد انباز گشت
заминро ба хубӣ биёростӣ	زمین را به خوبی بیاراستی
 чу ин гуфта шуд нома ӯро бидод	چو آن گفته شد نامه او بداد
або хоҳари хеш беҳофарид	ابا خواهر خویش به آفرید
гузин кард пас рустами зобулӣ	گزین کرد پس رستم زابلی
чу фарзанди мо барнишинад ба тахт	چو فرزند ما برنشیند بتخت
шигифт андар ӯ монда эрониён	شگفت اندر او مانده ایرانیان
чу аз офариниш бипардохтанд	چو از آفرینش بپرداختند
в-аз он пас бипурсид к-аз меҳтарон	ازان پس بپرسید زان مهتران
бибурданд чандон ки бартофтанд	ببردند چندانک برتافتند
ки бо тӯша бошему бо раҳнамой	که با توشه باشیم و با رهنمای
баромад зи ҳар сӯи лашкар хурӯш	برآمد ز هر سوی لشکر خروش
алонону дарё паси пушт кард	الانان دژ را پس پشت کرد
наёяд зи донандагон костӣ	نیاید ز دانندگان کاستی
ҳамон аспаш аз ташнагӣ шуд ғамӣ	همان اسبش از تشنگی شد غمی
писар тоҷ ёбад ҳаме аз падар	پسر تاج یابد همی از پدر
ба як рӯй наздиктар буд кӯҳ	به یک روی نزدیک او بود کوه
дуруди ҷаҳонофарин бар ту бод	درود جهان آفرین بر تو باد
набишта чунин буду буд он чи буд	نوشته چنین بود بود آنچ بود
киро монад ин тоҷро ёдгор	که را مانی این تاج را یادگار
барошуфту бо ӯ дижам соз гашт	برآشفت و با او دژم ساز گشت
ду сар кордида диловар сарон	دو صد کار دیده دلاور سران
ба дидори фаррухкулоҳ омаданд	به دیدار فرخ کلاه آمدند
ба кирдори оташ бипаймуд роҳ	به کردار آتش بپیمود راه
ҳамон ҳар се ботахту афсар буданд	همان هر سه با تخت و افسر بدند
магар тира бинед рӯзи сапед	و گر تیره بینند روز سپید
в-аз он ҷо биёмад сӯи тайсафун	وز آنجا بیامد سوی طیسفون
сутуни хирад доду бахшоиш аст	ستون خرد داد و بخشایشست
ки дер омадӣ божи ҳиндустон	که دیر آمدی باژ هندوستان
