Бо чунон дурри ятим анбоз нест.	با چنان در یتیم انباز نیست
Худ қавитар мешавад хамри куҳун,	خود قوی‌تر می‌شود خمر کهن
Хоса он хамре, ки бошад «мин ладун».	خاصه آن خمری که باشد من لدن
Пирро бигзин, ки бепир ин сафар,	پیر را بگزین که بی پیر این سفر
Ҳаст бас пурофату хавфу хатар.	هست بس پر آفت و خوف و خطر
Он раҳе, ки борҳо ту рафтаӣ	آن رهی که بارها تو رفته‌ای
Бе қаловуз, андар он ошуфтаӣ.	بی قلاوز اندر آن آشفته‌ای
Пас раҳеро, ки надидастӣ ту ҳеч,	پس رهی را که ندیدستی تو هیچ
Ҳин, марав танҳо, зи раҳбар сар мапеч.	هین مرو تنها ز رهبر سر مپیچ
Гар набошад сояи ӯ бар ту гӯл,	گر نباشد سایهٔ او بر تو گول
Пас туро саргашта дорад бонги ғул.	پس ترا سرگشته دارد بانگ غول
Ғулат аз раҳ афганад андар газанд,	غولت از ره افکند اندر گزند
Аз ту доҳитар дар ин раҳ бас буданд.	از تو داهی‌تر درین ره بس بدند
Аз нубӣ бишнав залоли раҳравон,	از نبی بشنو ضلال ره‌روان
Ки чишон кард он Билиси бадравон.	که چه شان کرد آن بلیس بدروان
Садҳазоронсола роҳ аз ҷода дур,	صد هزاران ساله راه از جاده دور
Бурдашону кардашон идбиру ур.	بردشان و کردشان ادبیر و عور
Устухонҳошон бибину мӯяшон,	استخوانهاشان ببین و مویشان
Ибрате гиру марон хар сӯяшон.	عبرتی گیر و مران خر سویشان
Гардани хар гиру сӯйи роҳ каш,	گردن خر گیر و سوی راه کش
Сӯйи раҳбонону раҳдонони х(в)аш.	سوی ره‌بانان و ره‌دانان خوش
Ҳин, маҳил харрову даст аз вай мадор,	هین مهل خر را و دست از وی مدار
З-он ки ишқи ӯст сӯйи сабзазор.	زانک عشق اوست سوی سبزه‌زار
Гар яке дам ту ба ғафлат воҳилиш,	گر یکی دم تو به غفلت وا هلیش
ӯ равад фарсангҳо сӯйи ҳашиш.	او رود فرسنگها سوی حشیش
Душмани роҳ аст хар, масти алаф,	دشمن راهست خر مست علف
Эй ки бас харбандаро кард ӯ талаф.	ای که بس خر بنده را کرد او تلف
Гар надонӣ раҳ, ҳар он чӣ хар бихост,	گر ندانی ره هر آنچ خر بخواست
Акси он кун, худ бувад он роҳи рост.	عکس آن کن خود بود آن راه راست
«Шовиру ҳунна» ва он гаҳ «холифу»,	شاوروهن و آنگه خالفوا
«Инна ман лам яъсиҳинна толифу».	ان من لم یعصهن تالف
Бо ҳавову орзу кам бош дӯст,	با هوا و آرزو کم باش دوست
Чун «юзиллук ан сабилиллоҳ» ӯст.	چون یضلک عن سبیل الله اوست
Ин ҳаворо нашканад андар ҷаҳон,	این هوا را نشکند اندر جهان
Ҳеч чизе ҳамчу сояй ҳамраҳон.	هیچ چیزی همچو سایهٔ همرهان
Гуфт пайғамбар Алиро, к-эй Алӣ,	گفت پیغامبر علی را کای علی
Шери Ҳаққӣ, паҳлавони пурдилӣ.	شیر حقی پهلوان پردلی
Лек бар шерӣ макун ҳам эътимед,	لیک بر شیری مکن هم اعتمید
Андаро дар сояи нахли умед.	اندر آ در سایهٔ نخل امید
Андаро дар сояи он оқиле,	اندر آ در سایهٔ آن عاقلی
К-иш надонад бурд аз раҳ ноқиле.	کش نداند برد از ره ناقلی
Зилли ӯ андар замин чун кӯҳи Қоф,	ظل او اندر زمین چون کوه قاف
Рӯҳи ӯ симурғи бас олитавоф.	روح او سیمرغ بس عالی‌طواف
Гар бигӯям то қиёмат наъти ӯ,	گر بگویم تا قیامت نعت او
Ҳеч онро мақтаъу ғоят маҷӯ.	هیچ آن را مقطع و غایت مجو
Дар башар рӯпӯш кардаст офтоб,	در بشر روپوش کردست آفتاب
Фаҳм кун, «валлоҳу аълам би-с-савоб».	فهم کن والله اعلم بالصواب
Ё Алӣ, аз ҷумлаи тоъоти роҳ	یا علی از جملهٔ طاعات راه
Баргузин ту сояи хоси Илоҳ.	بر گزین تو سایهٔ خاص اله
Ҳар касе дар тоъате бигрехтанд,	هر کسی در طاعتی بگریختند
Хештанро махласе ангехтанд.	خویشتن را مَخلصی انگیختند
Ту бирав, дар сояи оқил гурез,	تو برو در سایهٔ عاقل گریز
То раҳӣ з-он душмани пинҳонситез.	تا رهی زان دشمن پنهان‌ستیز
Аз ҳама тоъот инат беҳтар аст,	از همه طاعات اینت بهترست
Сабқ ёбӣ бар ҳар он собиқ, ки ҳаст.	سبق یابی بر هر آن سابق که هست
Чун гирифтат пир, ҳин, таслим шав,	چون گرفتت پیر هین تسلیم شو
Ҳамчу Мӯсо зери ҳукми Хизр рав.	همچو موسی زیر حکم خضر رو
Сабр кун бар кори Хизре бенифоқ,	صبر کن بر کار خضری بی نفاق
То нагӯяд Хизр: «Рав, ҳозо фироқ».	تا نگوید خضر رو هذا فراق
Гарчи киштӣ бишканад, ту дам мазан,	گرچه کشتی بشکند تو دم مزن
Гарчи тифлеро кушад, ту мӯ макан.	گرچه طفلی را کشد تو مو مکن
Дасти ӯро Ҳақ чу дасти хеш хонд,	دست او را حق چو دست خویش خواند
То «ядуллаҳ фавқа айдиҳим» биронд.	تا ید الله فوق ایدیهم براند
Дасти Ҳақ миронадаш, зинда-ш кунад,	دست حق میراندش زنده‌ش کند
Зинда чӣ бвад? Ҷони поянда-ш кунад.	زنده چه بود جان پاینده‌ش کند
Ҳар кӣ танҳо, нодиро, ин раҳ бурид,	هرکه تنها نادرا این ره برید
Ҳам ба авни ҳиммати пирон расид.	هم به عون همت پیران رسید
Дасти пир аз ғоибон кӯтоҳ нест,	دست پیر از غایبان کوتاه نیست
Даст ӯ ҷуз қабзаи Аллоҳ нест.	دست او جز قبضه الله نیست
Ғоибонро чун чунин хилъат диҳанд,	غایبان را چون چنین خلعت دهند
Ҳозирон аз ғолибон лошак беҳанд.	حاضران از غایبان لا شک به‌اند
Ғоибонро чун навола медиҳанд,	غایبان را چون نواله می‌دهند
Пеши меҳмон то чӣ неъматҳо ниҳанд.	پیش مهمان تا چه نعمتها نهند
Ку касе, к-ӯ пеши шаҳ бандад камар,	کو کسی کو پیش شه بندد کمر
То касе, к-ӯ ҳаст берунсӯйи дар?	تا کسی کو هست بیرون سوی در
Чун гузидӣ пир, нозукдил мабош,	چون گزیدی پیر نازک‌دل مباش
Сусту резида чу обу гил мабош.	سست و ریزیده چو آب و گل مباش
В-ар ба ҳар захме ту пуркина шавӣ,	ور بهر زخمی تو پر کینه شوی
Пас куҷо бесайқал ойина шавӣ?	پس کجا بی‌صیقل آیینه شوی
Ин ҳикоят бишнав аз соҳиббаён	این حکایت بشنو از صاحب بیان
Дар тариқу одати қазвиниён,	در طریق و عادت قزوینیان
Бар тану дасту катифҳо бегазанд	بر تن و دست و کتفها بی‌گزند
Аз сари сӯзан кабудиҳо зананд.	از سر سوزن کبودیها زنند
Сӯйи даллоке бишуд қазвиние,	سوی دلاکی بشد قزوینیی
Ки кабудам зан, бикун шириние.	که کبودم زن بکن شیرینیی
Гуфт: «Чӣ сурат занам, эй паҳлавон?»	گفت چه صورت زنم ای پهلوان
Гуфт: «Барзан сурати шери жаён,	گفت بر زن صورت شیر ژیان
Толеам шер аст, нақши шер зан,	طالعم شیرست نقش شیر زن
Ҷаҳд кун, ранги кабудӣ сер зан».	جهد کن رنگ کبودی سیر زن
Гуфт: «Бар чи мавзеат сурат занам?»	گفت بر چه موضعت صورت زنم
Гуфт: «Бар шонагаҳам зан он рақам».	گفت بر شانه گهم زن آن رقم
Чунки ӯ сӯзан фурӯ бурдан гирифт,	چونک او سوزن فرو بردن گرفت
Дарди он дар шонагаҳ маскан гирифт.	درد آن در شانه‌گه مسکن گرفت
Паҳлавон дар нола омад, к-эй санӣ!	پهلوان در ناله آمد کای سنی
Мар маро куштӣ; чӣ сурат мезанӣ?»	مر مرا کشتی چه صورت می‌زنی
Гуфт: «Охир шер фармудӣ маро».	گفت آخر شیر فرمودی مرا
Гуфт: «Аз чӣ узв кардӣ ибтидо?»	گفت از چه عضو کردی ابتدا
Гуфт: «Аз думгоҳ оғозидаам».	گفت از دمگاه آغازیده‌ام
Гуфт: «Дум бигзор, эй ду дидаам!	گفت دم بگذار ای دو دیده‌ام
Аз думу думгоҳи шерам дам гирифт,	از دُم و دُمگاه شیرم دَم گرفت
Думгаҳи ӯ дамгаҳам мӯҳкам гирифт.	دُمگه او دَمگهم محکم گرفت
Шер бедум бош, гӯ, эй шерсоз!	شیر بی‌دُم باش گو ای شیرساز
Ки дилам сустӣ гирифт аз захми гоз».	که دلم سستی گرفت از زخم گاز
Ҷониби дигар гирифт он шахс захм,	جانب دیگر گرفت آن شخص زخم
Бемуҳобо, бемувосоеву раҳм.	بی‌محابا و مواسایی و رحم
Бонг кард ӯ, к-ин чӣ андом аст аз ӯ?	بانگ کرد او کین چه اندامست ازو
Гуфт: «Ин гӯш аст, эй марди накӯ».	گفت این گوشست ای مرد نکو
Гуфт: «То гӯшаш набошад, эй ҳаким,	گفت تا گوشش نباشد ای حکیم
Гӯшро бигзору кӯтаҳ кун гилем».	گوش را بگذار و کوته کن گلیم
Ҷониби дигар халиш оғоз кард,	جانب دیگر خلش آغاز کرد
Боз қазвинӣ фиғонро соз кард.	باز قزوینی فغان را ساز کرد
К-ин севум ҷониб чӣ андом аст низ?	کین سوم جانب چه اندامست نیز
Гуфт: «Ин аст ишками шери азиз».	گفت اینست اِشکمِ شیر ای عزیز
Гуфт: «То ишкам набошад шерро,	گفت تا اشکم نباشد شیر را
Гашт афзун дард, кам зан захмҳо».	گشت افزون درد کم زن زخمها
Хира шуд даллоку бас ҳайрон бимонд,	خیره شد دلاک و پس حیران بماند
То ба дер ангушт дар дандон бимонд.	تا بدیر انگشت در دندان بماند
Бар замин зад сӯзан аз хашм устод,	بر زمین زد سوزن از خشم اوستاد
Гуфт: «Дар олам касеро ин фитод?	گفت در عالم کسی را این فتاد؟
Шери бедумму сару ишкам кӣ дид?	شیر بی‌دُم و سَر و اِشکم کی دید
Инчунин шере Худо худ н-офарид».	این‌چنین شیری خدا خود نافرید
Эй бародар, сабр кун бар дарди неш,	ای برادر صبر کن بر درد نیش
То раҳӣ аз неши нафси габри хеш.	تا رهی از نیش نفس گبر خویش
К-он гурӯҳе, ки раҳиданд аз вуҷуд,	کان گروهی که رهیدند از وجود
Чарху меҳру моҳашон орад суҷуд.	چرخ و مهر و ماهشان آرد سجود
Ҳар кӣ мурд андар тани ӯ нафси габр,	هر که مُرد اندر تن او نفس گبر
Мар варо фармон барад хуршеду абр.	مر ورا فرمان برد خورشید و ابر
Чун дилаш омӯхт шамъ афрӯхтан,	چون دلش آموخت شمع افروختن
Офтоб ӯро наёрад сӯхтан.	آفتاب او را نیارد سوختن
Гуфт Ҳақ дар офтоби мунтаҷим,	گفت حق در آفتاب منتجم
Зикри «Таззовар казо ан каҳфиҳим».	ذکر تزاور کذی عن کهفهم
Хор, ҷумла лутф чун гул мешавад,	خار جمله لطف چون گل می‌شود
Пеши ҷузве, к-ӯ суйи кул меравад.	پیش جزوی کو سوی کل می‌رود
Чист таъзими Худо афроштан?	چیست تعظیم خدا افراشتن
Хештанро хору хокӣ доштан.	خویشتن را خوار و خاکی داشتن
Чист тавҳиди Худо омӯхтан?	چیست توحید خدا آموختن
Хештанро пеши воҳид сӯхтан.	خویشتن را پیش واحد سوختن
Гар ҳамехоҳӣ, ки бифрӯзӣ чу рӯз,	گر همی‌خواهی که بفروزی چو روز
Ҳастии ҳамчун шаби худро бисӯз.	هستی همچون شب خود را بسوز
Ҳастият дар ҳасти он ҳастӣ навоз,	هستیت در هستِ آن هستی‌نواز
Ҳамчу мис дар кимиё андаргудоз.	همچو مس در کیمیا اندر گداز
Дар ману мо сахт кардастӣ ду даст,	در من و ما سخت کردستی دو دست
Ҳаст ин ҷумла харобӣ аз ду ҳаст.	هست این جمله خرابی از دو هست
Шеру гургу рӯбаҳе баҳри шикор	شیر و گرگ و روبهی بهر شکار
Рафта буданд аз талаб дар кӯҳсор.	رفته بودند از طلب در کوهسار
То ба пушти ҳамдигар бар сайдҳо,	تا به پشت همدگر بر صیدها
Сахт барбанданд бори қайдҳо.	سخت بر بندند بار قیدها
Ҳар се бо ҳам андар он саҳрои жарф	هر سه با هم اندر آن صحرای ژرف
Сайдҳо гиранд бисёру шигарф.	صیدها گیرند بسیار و شگرف
Гарчи з-эшон шери нарро нанг буд,	گرچه زیشان شیر نر را ننگ بود
Лек кард икрому ҳамроҳӣ намуд.	لیک کرد اکرام و همراهی نمود
Инчунин шаҳро зи лашкар заҳмат аст,	این چنین شه را ز لشکر زحمتست
Лек ҳамраҳ шуд ҷамоат, раҳмат аст.	لیک همره شد جماعت رحمتست
Инчунин маҳро зи ахтар нангҳост,	این چنین مه را ز اختر ننگهاست
ӯ миёни ахтарон баҳри сахост.	او میان اختران بهر سخاست
Амри «шовирҳум» паямбарро расид,	امر شاورهم پیمبر را رسید
Гарчи ройе нест рояшро надид.	گرچه رایی نیست رایش را ندید
Дар тарозу ҷав рафиқи зар шудаст,	در ترازو جو رفیق زر شدست
На аз он ки ҷав чу зар гавҳар шудаст.	نه از آن که جو چو زر جوهر شدست
Рӯҳ қолабро кунун ҳамраҳ шудаст,	روح قالب را کنون همره شدست
Муддате саг ҳориси даргаҳ шудаст.	مدتی سگ حارس درگه شدست
Чунки рафтанд ин ҷамоат сӯйи кӯҳ,	چونک رفتند این جماعت سوی کوه
Дар рикоби шер бо фарру шукӯҳ.	در رکاب شیر با فر و شکوه
Гови кӯҳиву бузу харгӯши зафт	گاو کوهی و بز و خرگوش زفت
Ёфтанду кори эшон пеш рафт.	یافتند و کار ایشان پیش رفت
Ҳар кӣ бошад дар пайи шери ҳироб,	هر که باشد در پی شیر حراب
Кам наёяд рӯзу шаб ӯро кабоб.	کم نیاید روز و شب او را کباب
Чун зи кӯҳ дар беша овардандашон,	چون ز کُه در بیشه آوردندشان
Куштаву маҷрӯҳу андар хун кашон.	کشته و مجروح و اندر خون کشان
Гургу рӯбаҳро тамаъ буд андар он,	گرگ و روبه را طمع بود اندر آن
Ки равад қисмат ба адли хусравон.	که رود قسمت به عدل خسروان
Акси тамъи ҳардушон бар шер зад,	عکسِ طمْعِ هر دوشان بر شیر زد
Шер донист он тамаъҳоро санад.	شیر دانست آن طمعها را سند
Ҳар кӣ бошад шери асрору амир,	هر که باشد شیرِ اسرار و امیر
ӯ бидонад, ҳар чӣ андешад замир.	او بداند هر چه اندیشد ضمیر
Ҳин, нигаҳ дор, эй дили андешахӯ,	هین نگه دار ای دل اندیشه‌خو
Дил зи андешай баде дар пеши ӯ.	دل ز اندیشهٔ بدی در پیش او
Донаду харро ҳамеронад хамӯш,	داند و خر را همی‌راند خموش
Дар рухат хандад барои рӯйпӯш.	در رخت خندد برای روی‌پوش
Шер чун донист он васвосашон,	شیر چون دانست آن وسواسشان
Во нагуфту дошт он дам посашон.	وا نگفت و داشت آن دم پاسشان
Лек бо худ гуфт: «Бинмоям сазо,	لیک با خود گفت بنمایم سزا
Мар шуморо, эй хасисони гадо!	مر شما را ای خسیسان گدا
Мар шуморо бас наёмад рои ман?	مر شما را بس نیامد رای من
Заннатон ин аст дар иътои ман?	ظنتان اینست در اعطای من
Эй уқулу роятон аз рои ман,	ای عقول و رایتان از رای من
Аз атоҳои ҷаҳон орои ман.	از عطاهای جهان‌آرای من
Нақш бо наққош чӣ-с-голад дигар?	نقش با نقاش چه سگالد دگر
Чун сиголиш ӯ-ш бахшиду хабар.	چون سگالش اوش بخشید و خبر
Инчунин занни хасисона ба ман,	این چنین ظنِ خسیسانه به من
Мар шуморо буд? Нангони заман!	مر شما را بود ننگانِ زمن
Зонини биллоҳи занна-с-суъро	ظانین بالله ظن السؤ را
Гар набуррам сар, бувад айни хато.	گر نبرم سر بود عین خطا
Вораҳонам чархро аз нангатон,	وا رهانم چرخ را از ننگتان
То бимонад дар ҷаҳон ин достон».	تا بماند در جهان این داستان
Шер бо ин фикр мезад ханда фош,	شیر با این فکر می‌زد خنده فاش
Бар табассумҳои шер эмин мабош.	بر تبسمهای شیر ایمن مباش
Моли дунё шуд табассумҳои Ҳақ,	مال دنیا شد تبسمهای حق
Кард моро масту мағруру халақ.	کرد ما را مست و مغرور و خلَق
Фақру ранҷурӣ беҳ астат, эй санад,	فقر و رنجوری بهستت ای سند
К-он табассум доми худро барканад.	کان تبسم دام خود را بر کند
Гуфт шер: «Эй гург, инро бахш кун,	گفت شیر ای گرگ این را بخش کن
Маъдилатро нав кун, эй гурги куҳун!	معدلت را نو کن ای گرگ کهن
Ноиби ман бош дар қисматгарӣ,	نایب من باش در قسمت‌گری
То падид ояд, ки ту чӣ гавҳарӣ?	تا پدید آید که تو چه گوهری
Гуфт: «Эй шаҳ, гови ваҳшӣ бахши туст,	گفت ای شه گاو وحشی بخش تست
Он бузургу ту бузургу зафту чуст.	آن بزرگ و تو بزرگ و زفت و چست
Буз маро, ки буз миёнасту васат,	بز مرا که بز میانه‌ست و وسط
Рӯбаҳо, харгӯш бистон беғалат».	روبها خرگوش بستان بی غلط
Шер гуфт: «Эй гург, чун гуфтӣ? Бигӯ:	شیر گفت ای گرگ چون گفتی بگو
Чунки ман бошам, ту гӯйӣ мову ту?	چونک من باشم تو گویی ما و تو
Гург худ чӣ саг бувад, ки хеш дид,	گرگ خود چه سگ بود کو خویش دید
Пеши чун ман, шери бемислу надид?»	پیش چون من شیر بی مثل و ندید
Гуфт: «Пеш о, эй харе, к-ӯ худ харид».	گفت پیش آ ای خری کو خود خرید
Пеш омад, панҷа зад, ӯро дарид.	پیشش آمد پنجه زد او را درید
Чун надидаш мағзу тадбири рашид,	چون ندیدش مغز و تدبیر رشید
Дар сиёсат пӯсташ аз сар кашид.	در سیاست پوستش از سر کشید
Гуфт: «Чун диди манат аз худ набурд,	گفت چون دید منت ز خود نبرد
Инчунин ҷонро бибояд зор мурд.	این چنین جان را بباید زار مرد
Чун набудӣ фонӣ андар пеши ман,	چون نبودی فانی اندر پیش من
Фазл омад мар туро гардан задан».	فضل آمد مر ترا گردن زدن
Чун найӣ дар ваҷҳи ӯ, ҳастӣ маҷӯ.	چون نه‌ای در وجه او هستی مجو
Ҳар кӣ андар ваҷҳи мо бошад фано,	هر که اندر وجه ما باشد فنا
З-он ки дар «илло»-ст ӯ, аз «ло» гузашт,	زانک در الاست او از لا گذشت
Ҳар кӣ дар «илло»-ст, ӯ фонӣ нагашт.	هر که در الاست او فانی نگشت
Ҳар кӣ бар дар ӯ ману мо мезанад,	هر که بر در او من و ما می‌زند
Радди боб аст ӯву бар «ло» метанад.	رد بابست او و بر لا می‌تند
Он яке омад дари ёре бизад,	آن یکی آمد در یاری بزد
Гуфт ёраш: «Кистӣ, эй мӯътамад?»	گفت یارش کیستی ای معتمد
Гуфт: «Ман». Гуфташ: «Бирав, ҳангом нест,	گفت من، گفتش برو هنگام نیست
Бар чунин хоне мақоми хом нест.	بر چنین خوانی مقام خام نیست
Хомро ҷуз оташи ҳаҷру фироқ	خام را جز آتش هجر و فراق
Кай пазад? Кай вораҳонад аз нифоқ?»	کی پزد کی وا رهاند از نفاق
Рафт он мискину соле дар сафар,	رفت آن مسکین و سالی در سفر
Дар фироқи дӯст сӯзид аз шарар.	در فراق دوست سوزید از شرر
Пухта гашт он сӯхта, пас бозгашт,	پخته گشت آن سوخته پس باز گشت
Боз гирди хонаи ҳамбоз гашт.	باز گرد خانهٔ همباز گشت
Ҳалқа зад бар дар ба сад тарсу адаб,	حلقه زد بر در به صد ترس و ادب
То бинаҷҳад беадаб лафзе зи лаб.	تا بنجهد بی‌ادب لفظی ز لب
Бонг зад ёраш, ки бар дар кист он?	بانگ زد یارش که بر در کیست آن
Гуфт: «Бар дар ҳам туӣ, эй дилситон!»	گفت بر در هم توی ای دلستان
Гуфт: «Акнун, чун манӣ, эй ман, даро,	گفت اکنون چون منی ای من در آ
Нест гунҷое ду манро дар саро».	نیست گنجایی دو من را در سرا
Нест сӯзанро сари ришта ду то,	نیست سوزن را سر رشتهٔ دوتا
Чунки яктоӣ, дар ин сӯзан даро.	چونک یکتایی درین سوزن در آ
Риштаро бо сӯзан омад иртибот,	رشته را با سوزن آمد ارتباط
Нест дархур бо ҷамал самму-л-хиёт.	نیست در خور با جمل سم الخیاط
Кай шавад борик ҳастии ҷамал?	کی شود باریک هستی جمل
Ҷуз ба миқрози риёзоту амал.	جز به مقراضِ ریاضات و عمل
Дасти Ҳақ бояд мар онро, эй фалон,	دست حق باید مر آن را ای فلان
К-ӯ бувад бар ҳар муҳоле «кун факон».	کو بود بر هر محالی کن فکان
Ҳар муҳол аз дасти ӯ мумкин шавад,	هر محال از دست او ممکن شود
Ҳар ҳарун аз бими ӯ сокин шавад.	هر حرون از بیم او ساکن شود
Акмаву абрас чӣ бошад? Мурда низ,	اکمه و ابرص چه باشد مرده نیز
Зинда гардад аз фусуни он азиз.	زنده گردد از فسون آن عزیز
В-он адам, к-аз мурда мурдатар бувад,	و آن عدم کز مرده مرده‌تر بود
Дар кафи эҷоди ӯ музтар бувад.	در کف ایجاد او مضطر بود
«Кулла явмин ҳува фӣ шаънин» бихон,	کل یوم هو فی شان بخوان
Мар варо бекору бе феъле мадон.	مر ورا بی کار و بی‌فعلی مدان
Камтарин кореш ҳар рӯз аст он,	کمترین کاریش هر روزست آن
К-ӯ се лашкарро кунад ин сӯ равон:	کو سه لشکر را کند این سو روان
Лашкаре з-аслоб сӯйи уммаҳот,	لشکری ز اصلاب سوی امهات
Баҳри он то дар раҳим рӯяд набот.	بهر آن تا در رحم روید نبات
Лашкаре з-арҳом сӯйи хокдон,	لشکری ز ارحام سوی خاکدان
То зи нарру мода пур гардад ҷаҳон.	تا ز نر و ماده پر گردد جهان
Лашкаре аз хок, з-он сӯйи аҷал,	لشکری از خاکدان سوی اجل
То бибинад ҳар касе ҳусни амал.	تا ببیند هر کسی حسن عمل
Ин сухан поён надорад, ҳин, битоз,	این سخن پایان ندارد هین بتاز
Сӯйи он ду ёри поки покбоз.	سوی آن دو یار پاک پاک‌باز
Гуфт ёраш, к-андаро, эй ҷумла ман,	گفت یارش کاندر آ ای جمله من
Не мухолиф чун гулу хору чаман.	نی مخالف چون گل و خار چمن
Ришта якто шуд, ғалат кам шав кунун,	رشته یکتا شد غلط کم شد کنون
Гар дуто бинӣ ҳуруфи «кофу нун».	گر دوتا بینی حروف کاف و نون
«Кофу нун» ҳамчун каманд омад ҷазуб,	کاف و نون همچون کمند آمد جذوب
То кашонад мар адамро дар хутуб.	تا کشاند مر عدم را در خطوب
Пас ду то бояд каманд андар сувар,	پس دوتا باید کمند اندر صور
Гарчи якто бошад он ду дар асар.	گرچه یکتا باشد آن دو در اثر
Гар ду по, гар чор по, раҳро бурад,	گر دو پا گر چار پا ره را برد
Ҳамчу миқрози дуто, якто бурад.	همچو مقراض دو تا یکتا برد
Он ду ҳамбозони гозурро бибин,	آن دو همبازان گازر را ببین
Ҳаст дар зоҳир хилофе з-ону з-ин:	هست در ظاهر خلافی زان و زین
Он яке карбосро дар об зад	آن یکی کرباس را در آب زد
В-он дигар ҳамбоз хушкаш мекунад.	وان دگر همباز خشکش می‌کند
Боз ӯ он хушкро тар мекунад,	باز او آن خشک را تر می‌کند
Гӯиё з-истеза зид барметанад.	گوییا ز استیزه ضد بر می‌تند
Лек ин ду зидди истезанамо	لیک این دو ضد استیزه‌نما
Якдилу яккор бошад дар ризо.	یک‌دل و یک‌کار باشد در رضا
Ҳар набиву ҳар валиро маслакест,	هر نبی و هر ولی را مسلکیست
Лек то Ҳақ мебурад, ҷумла якест.	لیک تا حق می‌برد جمله یکیست
Чунки ҷамъи мустамеъро хоб бурд,	چونک جمع مستمع را خواب برد
Сангҳои осиёро об бурд.	سنگهای آسیا را آب برد
Рафтани ин об фавқи осиёст,	رفتن این آب فوق آسیاست
Рафтанаш дар осиё баҳри шумост.	رفتنش در آسیا بهر شماست
Чун шуморо ҳоҷати тоҳун намонд,	چون شما را حاجت طاحون نماند
Обро дар ҷӯйи аслӣ бозронд.	آب را در جوی اصلی باز راند
Нотиқа сӯйи даҳон таълимрост	ناطقه سوی دهان تعلیم راست
В-арна худ он нутқро ҷӯйе ҷудост.	ورنه خود آن نطق را جویی جداست
Меравад бебонгу бе такрорҳо	می‌رود بی بانگ و بی تکرارها
Таҳтаҳа-л-анҳор то гулзорҳо.	تحتها الانهار تا گلزارها
Эй Худо, ҷонро ту бинмо он мақом,	ای خدا جان را تو بنما آن مقام
К-андар ӯ беҳарф мерӯяд калом.	کاندرو بی‌حرف می‌روید کلام
То ки созад ҷони пок аз сарқадам,	تا که سازد جان پاک از سر قدم
Сӯйи арсай дур паҳнои адам.	سوی عرصهٔ دور و پنهای عدم
Арсае бас богушоду бофазо	عرصه‌ای بس با گشاد و با فضا
В-ин хаёлу ҳаст ёбад з-ӯ наво.	وین خیال و هست یابد زو نوا
Тангтар омад хаёлот аз адам,	تنگ‌تر آمد خیالات از عدم
З-он сабаб бошад хаёл асбоби ғам.	زان سبب باشد خیال اسباب غم
Боз ҳастӣ тангтар буд аз хаёл,	باز هستی تنگ‌تر بود از خیال
З-он шавад дар вай қамар ҳамчун ҳилол.	زان شود در وی قمر همچون هلال
Боз ҳастии ҷаҳони ҳиссу ранг	باز هستی جهان حس و رنگ
Тангтар омад, ки зиндонест танг.	تنگ‌تر آمد که زندانیست تنگ
Иллати тангист таркибу адад,	علت تنگیست ترکیب و عدد
Ҷониби таркиб ҳисҳо мекашад.	جانب ترکیب حسها می‌کشد
З-он суйи ҳис олами тавҳид дон,	زان سوی حس عالم توحید دان
Гар «яке» хоҳӣ, бад-он ҷониб бирон.	گر یکی خواهی بدان جانب بران
Амри «кун», як феъл буду «нуну коф»,	امرِ کن یک فعل بود و نون و کاف
Дар сухан афтоду маънӣ буд соф.	در سخن افتاد و معنی بود صاف
Ин сухан поён надорад, бозгард,	این سخن پایان ندارد باز گرد
То чӣ шуд аҳволи гург андар набард?	تا چه شد احوال گرگ اندر نبرد
Гургро барканд сар он сарфароз,	گرگ را بر کند سر، آن سرفراز
То намонад дусариву имтиёз.	تا نماند دوسری و امتیاز
«Фантақамно минҳум» аст, эй гурги пир,	فانتقمنا منهم است ای گرگ پیر
Чун набудӣ мурда дар пеши амир.	چون نبودی مرده در پیش امیر
Баъд аз он рӯ шер бо рӯбоҳ кард,	بعد از آن رو شیر با روباه کرد
Гуфт: «Инро бахш кун аз баҳри х(в)ард».	گفت این را بخش کن از بهر خورد
Саҷда карду гуфт, к-ин гови самин	سجده کرد و گفت کین گاو سمین
Чоштхурдат бошад, эй шоҳи гузин.	چاشت‌خوردت باشد ای شاه گزین
В-он буз аз баҳри миёни рӯзро	وان بز از بهر میان روز را
Яхние бошад шаҳи пирӯзро.	یخنیی باشد شه پیروز را
В-он дигар харгӯш баҳри шом ҳам,	و آن دگر خرگوش بهر شام هم
Шабчарай ин шоҳи болутфу карам».	شب‌چرهٔ این شاه با لطف و کرم
Гуфт: «Эй рӯбаҳ, ту адл афрӯхтӣ,	گفت ای روبه تو عدل افروختی
Инчунин қисмат зи кӣ омӯхтӣ?	این چنین قسمت ز کی آموختی
Аз куҷо омӯхтӣ ин, эй бузург?»	از کجا آموختی این ای بزرگ
Гуфт: «Эй шоҳи ҷаҳон, аз ҳоли гург».	گفت ای شاه جهان از حال گرگ
Гуфт: «Чун дар ишқи мо гаштӣ гарав,	گفت چون در عشق ما گشتی گرو
Ҳар серо баргиру бистону бирав.	هر سه را بر گیر و بستان و برو
Рӯбаҳо, чун ҷумлагӣ моро шудӣ,	روبها چون جملگی ما را شدی
Чунат озорем? Чун ту мо шудӣ.	چونت آزاریم چون تو ما شدی
