Мақомот мегӯянд қарор аст то поёни имсол, энержии барқи ин кишварро то ҳазор меговот афзоиш диҳанд ва дар канори он, талош хоҳад шуд тавлиди барқи дохилии Афғонистон низ бештар шавад.	مقامات می گویند قرار است تا پایان امسال، انرژی برق این کشور را تا هزار مگاوات افزایش دهند و در کنار آن، تلاش خواهد شد تولید برق داخلی افغانستان نیز بیشتر شود.
Афғонистон дар канори он ки ба энержии барқ барои зиндагии рӯзмараи шаҳрвандони худ ниёз дорад, бисёре аз корҳои тавлидотӣ , ва корхонаҳои он низ ба далели камбуди энержии барқ, аз кор бозмонда ва ё тавлидоти он пули бештаре масраф мекунад.	افغانستان، در کنار آنکه به انرژی برق برای زندگی روزمره شهروندان خود نیاز دارد، بسیاری از کارهای تولیداتی و کارخانه های آن نیز به دلیل کمبود انرژی برق، از کار بازمانده و یا تولیدات آن پول بیشتری مصرف می کند.
Нозирони умури иқтисодӣ мегӯянд, агар Афғонистон аз нерӯи бештари барқ бархӯрдор шавад, сармоягузорони бештаре ҳозир ба сармоягузорӣ дар бахшҳои корхонаӣ дар Афғонистон хоҳанд шуд ва дар натиҷа, аз сатҳи бекорӣ дар ин кишвар низ коста хоҳад шуд.	ناظران امور اقتصادی می گویند، اگر افغانستان از نیروی بیشتر برق برخوردار شود، سرمایه گذاران بیشتری حاضر به سرمایه گذاری در بخشهای کارخانه ای در افغانستان خواهند شد و در نتیجه، از سطح بیکاری در این کشور نیز کاسته خواهد شد.
Дар сӣ соли гузашта ҳатто Кобул, пойтахт, низ бо камбуди энержии барқ мувоҷеҳ будааст	در سی سال گذشته حتی کابل پایتخت نیز با کمبود انرژی برق مواجه بوده است
Барқи Узбакистон ба Кобул расид	برق ازبکستان به کابل رسید
Мақомҳои оржонтинӣ гуфтаанд, ки озмоишҳо нишон медиҳад, ки як шаҳрванди ин кишвар дорои ҳафт фарзанд аз духтараш аст.	مقام های آرژانتینی گفته اند که آزمایش ها نشان می دهد که یک شهروند این کشور دارای هفت فرزند از دخترش است.
Ба гуфтаи Рикорду Пуго, узви маҷлиси қонунгузории устони Дундузо, озмоишҳои Ди-эн-эй нишон дод, ки Ормонду Лусиру, 67 сола, падари кӯдакон аст.	به گفته ریکاردو پوگا عضو مجلس قانونگذاری استان دوندوزا، آزمایش های دی ان اِی نشان داد که آرماندو لوسرو، 67 ساله، پدر کودکان است.
Духтари оқои Лусиру акнун 35 сол дорад ва гуфта мешавад, ки ҳамхобагии падар бо духтар замоне, ки ӯ фақат 8 сол дошт, оғоз шуд.	دختر آقای لوسرو اکنون 35 سال دارد و گفته می شود که همخوابگی پدر با دختر زمانی که او فقط 8 سال داشت آغاز شد.
Мақомҳо дар интизори натоиҷи озмоишҳои физиюлужикӣ ба рӯйи оқои Лусиру ҳастанд, ки муттаҳам аст ба ду нафари дигар аз духтаронаш таҷовуз кардааст.	مقام ها در انتظار نتایج آزمایش های فیزیولوژیکی به روی آقای لوسرو هستند که متهم است به دو نفر دیگر از دخترانش تجاوز کرده است.
Ӯ акнун таҳти боздошт аст.	او اکنون تحت بازداشت است.
Ҳафт фарзанде, ки маълум шуда ӯ аз духтараш дорад, ду то нӯздаҳ сол доранд.	هفت فرزندی که معلوم شده او از دخترش دارد، دو تا نوزده سال دارند.
Хабаргузории Фаронса гузориш дод, ки ҳамаи онҳо бо зани дувуми оқои Лусиру зиндагӣ мекунанд.	خبرگزاری فرانسه گزارش داد که همه آنها با زن دوم آقای لوسرو زندگی می کنند.
Духтари оқои Лусиру замоне ба мақомҳои маҳаллӣ муроҷеъа кард, ки падараш таҳдид кард яке аз духтарони ӯро ҳадафи озори ҷинсӣ қарор хоҳад дод.	دختر آقای لوسرو زمانی به مقام های محلی مراجعه کرد که پدرش تهدید کرد یکی از دختران او را هدف آزار جنسی قرار خواهد داد.
Оқои Лусиру ҳамакнун таҳти боздошт аст	آقای لوسرو هم اکنون تحت بازداشت است
"Марди оржонтинӣ ""аз духтараш ҳафт фарзанд дорад"""	مرد آرژانتینی ' از دخترش هفت فرزند دارد '
Ба гуфтаи ӯ, вазъияти саломатии ин донишомӯзон дар ҳоли ҳозир хуб аст ва шуморе аз онҳо бемористонро тарк кардаанд.	به گفته او، وضعیت سلامتی این دانش آموزان در حال حاضر خوب است و شماری از آنها بیمارستان را ترک کرده اند.
"Абдулваҳҳоб гуфт масмумияти ин донишомӯзон кори ""душманони ватан"" аст."	"عبدالوهاب گفت مسمومیت این دانش آموزان کار ""دشمنان وطن"" است."
Аммо дарҳои мактаб баста нахоҳад шуд, донишомӯзон ҳозиранд ба мактаб биёянд.	اما درهای مکاتب بسته نخواهد شد، دانش آموزان حاضرند به مکتب بیایند.
Ҳудуди шаст донишомӯзи дигар рӯзи душанбе дар Парвон ҳам масмум шуданд	حدود شصت دانش آموز دیگر روز دوشنبه در پروان هم مسموم شدند
Таҳқиқоти ахири донишмандон нишон медиҳад, ки омпули зидди борварӣ барои мардон метавонад ба андозаи қурси зидди бордории занон ва кондум муассир бошад.	تحقیقات اخیر دانشمندان نشان می دهد که آمپول ضد باروری برای مردان می تواند به اندازه قرص ضد بارداری زنان و کاندوم موثر باشد.
Онҳо мегӯянд ин равиш метавонад кунтрули борвариро мутаҳаввил кунад.	آنها می گویند این روش می تواند کنترل باروری را متحول کند.
Дар тайи озмоишҳое, ки дар Чин анҷом шудааст, танҳо як мард аз сад марде, ки довталаб шуда буданд, тавонист бачадор шавад.	در طی آزمایش هایی که در چین انجام شده است، تنها یک مرد از صد مردی که داوطلب شده بودند، توانست بچه دار شود.
Шаш моҳ баъд аз поёни тазриқи омпул, мизони тавлиди исперми ин мардҳо ба андозаи табиъӣ баргашт.	شش ماه بعد از پایان تزریق آمپول، میزان تولید اسپرم این مردها به اندازه طبیعی برگشت.
Ин барои бисёре аз занон, ки мехоҳанд мардҳо масъулияти бештаре дар қиболи ҷилавгирӣ аз бордорӣ мутаҳаммил шаванд, хабари хубе аст.	این برای بسیاری از زنان که می خواهند مردها مسئولیت بیشتری در قبال جلوگیری از بارداری متحمل شوند، خبر خوبی است.
Аммо донишмандон мегӯянд, озмоишҳои бештаре лозим аст то аз эминии ин омпулҳо итминон ҳосил кунанд.	اما دانشمندان می گویند آزمایش های بیشتری لازم است تا از ایمنی این آمپول ها اطمینان حاصل کنند.
Талошҳои пешин барои тавлиди василае барои ҷилавгирӣ аз бордорӣ барои мардон бо мушкилоти зиёде мувоҷеҳ шудааст.	تلاش های پیشین برای تولید وسیله ای برای جلوگیری از بارداری برای مردان با مشکلات زیادی مواجه شده است.
То кунун васоил ва ё доруҳое, ки барои ҷилавгирӣ аз борварии мардҳо тавлид шудааст ё аворизи ҷонибӣ доштанд ва ё қобили итминон набудаанд.	تا کنون وسائل و یا داروهایی که برای جلوگیری از باروی مردها تولید شده است یا عوارض جانبی داشته اند و یا قابل اطمینان نبوده اند.
Аммо ӯ мегӯяд, ки ҳоло таҳқиқоти мо нишон медиҳад тазриқи омпули ҳурмун метавонад ба таври билқува шевае ҷадид ва амале барои ҷилавгирӣ аз борварӣ шавад.	اما او می گوید که حالا تحقیقات ما نشان می دهد تزریق آمپول هورمون می تواند به طور بالقوه شیوه ای جدید و عملی برای جلوگیری از باروری شود.
Ӯ изофа кард, ки агар озмоишҳои баъдӣ муваффақиятомез анҷом шавад, то 5 соли дигар ин омпулҳо дар дастраси умум қарор хоҳад гирифт.	او اضافه کرد که اگر آزمایش های بعدی موفقیت آمیز انجام شود، تا 5 سال دیگر این آمپول ها در دسترس عموم قرار خواهد گرفت.
Омпули зидди борварӣ барои мардон	آمپول ضد باروری برای مردان
Дар пайи анҷоми як озмоиши мушакии тоза тавассути Эрон, вазири дифоъи Омрико гуфтааст, ки ба назар мерасад ин озмоиш муваффақиятомез будааст ва Исройил низ ҳарчанд аҳамияти истротежики онро кам дониста, аммо ба урупоиҳо ҳушдор додааст, ки бояд нигарони барномаи мушакҳои болистики Эрон бошанд.	در پی انجام یک آزمایش موشکی تازه توسط ایران، وزیر دفاع آمریکا گفته است که به نظر می رسد این آزمایش موفقیت آمیز بوده است و اسرائیل نیز هرچند اهمیت استراتژیک آن را کم دانسته اما به اروپایی ها هشدار داده است که باید نگران برنامه موشک های بالستیک ایران باشند.
Ҳамзамон вазорати хориҷаи Итолиё эълом кардааст, ки барноми сафари рӯзи чаҳоршанбеи Фронку Фротинӣ, вазири хориҷаи ин кишвар ба Эрон пас аз он ки маълум шуд оқои Аҳмадинажод қасди дидор бо ӯ дар устони Симнон, яъне маҳалли анҷоми озмоиши мушакии тозаро доштааст, лағв шуд.	همزمان وزارت خارجه ایتالیا اعلام کرده است که برنامه سفر روز چهارشنبه فرانکو فراتینی، وزیر خارجه این کشور به ایران پس از آنکه معلوم شد آقای احمدی نژاد قصد دیدار با او در استان سمنان، یعنی محل انجام آزمایش موشکی تازه را داشته است، لغو شد.
Маҳмуди Аҳмадинажод, раиси ҷумҳурии Эрон, рӯзи чаҳоршанбе дар шаҳри Симнон аз партоби муваффақиятомези мушаки дурбурди Сиҷҷил-2 хабар дод ва гуфт, ин мушак аз ҳамин устон шилик шуд.	محمود احمدی نژاد، رییس جمهوری ایران، روز چهارشنبه در شهر سمنان از پرتاب موفقیت آمیز موشک دور برد سجیل 2 خبر داد و گفت این موشک از همین استان شلیک شد.
Оқои Аҳмадинажод гуфта буд, ки мушак ба ҳадаф хурдааст.	آقای احمدی نژاد گفته بود که موشک به هدف خورده است.
Сухангӯйи Кохи Сафед низ гуфт, ки ин озмоиши мушакии ошкоро боъиси нигаронии давлати Борок Убомо аст.	سخنگوی کاخ سفید نیز گفت که این آزمایش موشکی آشکارا باعث نگرانی دولت باراک اوباماست.
Ҳамаи шумо аз нигарониҳое, ки раиси ҷумҳур дар бораи барномаҳои тавсеъаи мушакии Эрон дорад, хабар доред....	همه شما از نگرانی هایی که رئیس جمهور در باره برنامه های توسعه موشکی ایران دارد خبر دارید...
ва ҳамчунин ин эътиқоди росих, ки дунбол кардани ин барнома амнияти Эронро афзоиш намедиҳад, балки аз амнияти онҳо мекоҳад.	و همچنین این اعتقاد راسخ که دنبال کردن این برنامه ها امنیت ایران را افزایش نمی دهد بلکه از امنیت آنها می کاهد.
Исройил гуфт, ки озмоиши тоза бояд боъиси нигаронии кишварҳои урупоӣ бошад, зеро ба ин маънӣ аст, ки Эрон акнун дорои мушаке аст, ки онҳоро дар тиррас қарор медиҳад.	اسرائیل گفت که آزمایش تازه باید باعث نگرانی کشورهای اروپایی باشد زیرا به این معنی است که ایران اکنون دارای موشکی است که آنها را در تیررس قرار می دهد.
Эрониҳо ҳамчунин дар ҳоли талош барои тавсеъаи як мушаки болестик бо бурди 10 ҳазор килуметр ҳастанд, ки метавонад ба соҳили Омрико бирасад.	ایرانی ها همچنین درحال تلاش برای توسعه یک موشک بالستیک با برد 10 هزار کیلومتر هستند که می تواند به ساحل آمریکا برسد.
Эрон ҳафт моҳ қабл, 22 обонмоҳи соли гузашта, аз партоби озмоишии мушаки Сиҷҷил-1 хабар дода буд.	ایران هفت ماه قبل - 22 آبان ماه سال گذشته - از پرتاب آزمایشی موشک سجیل-1 خبر داده بود.
Мақомҳои омрикоӣ нагуфтанд, ки чи гуна озмоиши ин мушакро зери назар доштаанд.	مقام های آمریکایی نگفتند که چگونه آزمایش این موشک را زیر نظر داشته اند.
Як мақоми дифоъии Омрико, ки аз ӯ ном бурда нашуд, ба Осушиэйтед пресс гуфт ба назар мерасад ин мушак аз назари зоҳир ва амалкард шабеҳ ба мушаки Ошуро бошад, ки беш аз як сол қабл муъаррифӣ шуд.	یک مقام دفاعی آمریکا که از او نام برده نشد به آسوشیتدپرس گفت به نظر می رسد این موشک از نظر ظاهر و عملکرد شبیه به موشک عاشورا باشد که بیش از یک سال قبل معرفی شد.
"Вай гуфт: ""Ҳанӯз зуд аст, ки бигӯем, ки ин тағйире дар қобилиятҳои Эрон эҷод мекунад."""	"وی گفت: ""هنوز زود است که بگوییم که این تغییری در قابلیت های ایران ایجاد می کند."""
Вай ба хабаргузории Осушиейтед пресс гуфт:	وی به خبرگزاری آسوشیتدپرس گفت:
Аз сӯйи дигар, вазири хориҷаи Итолиё сафари худ ба Эронро, ки қарор буд барои гуфтугӯ дар бораи амнияти минтақавӣ анҷом шавад, дар лаҳзаи охир лағв кардааст.	از سوی دیگر وزیر خارجه ایتالیا سفر خود به ایران را که قرار بود برای گفتگو درباره امنیت منطقه ای انجام شود در لحظه آخر لغو کرده است.
Вазорати хориҷаи Итолиё дар ин баёния ба интиқодҳое, ки аз тарҳи сафари оқои Фротини ба Эрон шуда буд, ишорае накард ва ҳатто озмоиши мушакии рӯзи чаҳоршанбеи Эронро низ зикр накард.	وزارت خارجه ایتالیا در این بیانیه به انتقادهایی که از طرح سفر آقای فراتینی به ایران شده بود اشاره ای نکرد و حتی آزمایش موشکی روز چهارشنبه ایران را نیز ذکر نکرد.
Аммо  ин баёния ба мушкиле дар мавриди маҳалли мулоқоти оқои Фротинӣ бо Маҳмуди Аҳмадинажод ишора кард ва гуфт, ки раиси ҷумҳурии Эрон хоҳони анҷоми дидор дар устони Симнон будааст, ҷое ки мушаки тоза озмоиш шуд.	اما این بیانیه به مشکلی در مورد محل ملاقات آقای فراتینی با محمود احمدی نژاد اشاره کرد و گفت که رئیس جمهوری ایران خواهان انجام دیدار در استان سمنان بوده است، جایی که موشک تازه آزمایش شد.
"Ин баёния гуфт, ки вазири хориҷа ""таассуфи шадиди худро нисбат ба фурсати аздастрафта барои кашфи роҳҳое, ки Эрон метавонад дар тасбити Афғонистон ва Покистон дахил бошад, иброз кард."""	"این بیانیه گفت که وزیر خارجه ""تاسف شدید خود را نسبت به فرصت از دست رفته برای کشف راه هایی که ایران می تواند در تثبیت افغانستان و پاکستان دخیل باشد ابراز کرد."""
Бархе гузоришҳои хабарӣ ҳокӣ буд, ки муттаҳидони урупоии Итолиё ин кишварро ба хотири тарҳи ин сафар мавриди интиқод қарор додаанд.	برخی گزارش های خبری حاکی بود که متحدان اروپایی ایتالیا این کشور را به خاطر طرح این سفر مورد انتقاد قرار داده اند.
Ба гузориши коноли Рой 3-и Итолиё, Исройил низ ба анҷоми ин сафар интиқод карда буд, аммо сухангӯйи вазорати хориҷаи Исройил аз изҳори назар дар ин бора худдорӣ кард.	به گزارش کانال رای3 ایتالیا اسرائیل نیز به انجام این سفر انتقاد کرده بود اما سخنگوی وزارت خارجه اسرائیل از اظهار نظر در این باره خودداری کرد.
Эрон ҳудуди ҳафт моҳ пеш гуфт насли ӯ ин мушакро озмоиш кардааст	ایران حدود هفت ماه پیش گفت نسل اول این موشک را آزمایش کرده است
Сиҷҷил-2 бо сӯхти ҷомид парвоз мекунад, ки бар сӯхти моеъ бартариҳое дорад	سجیل 2 با سوخت جامد پرواز می کند که بر سوخت مایع برتری هایی دارد
Гузоришҳои расида аз вилояти Фароҳ дар ғарби Афғонистон, ҳокӣ аз кушта шудани даҳҳо ғайринизомӣ дар асари ҳамлаи ҳавоии шаби гузаштаи нерӯҳои эътилоф дар ин вилоят аст.	گزارش های رسیده از ولایت فراه در غرب افغانستان، حاکی از کشته شدن دهها غیر نظامی در اثر حمله هوایی شب گذشته نیروهای ائتلاف در این ولایت است.
Шуморе аз аҳолии минтақаи Гаронаи вулусволии Болоблуки вилояти Фароҳ мегӯянд дар ин бумборони ҳавоӣ, беш аз 120 шаҳрванди ғайринизомӣ кушта шудаанд.	شماری از اهالی منطقه گرانه ولسوالی بالابلوک ولایت فراه می گویند در این بمباران هوایی، بیش از 120 شهروند غیرنظامی کشته شده اند.
Шуморе аз шоҳидони айнӣ дар тамос бо Би-би-сӣ гуфтаанд, занону кӯдакон низ дар миёни кушташудагони ин рӯйдод ҳастанд.	شماری از شاهدان عینی در تماس با بی بی سی گفته اند زنان و کودکان نیز در میان کشته شدگان این رویداد هستند.
Оқои Рӯҳуламин, волии Фароҳ, мегӯяд, ки ин амалиёт пас аз он анҷом шуд, ки шуморе аз афроди Толибон, ки аз хонаҳои мардум ба унвони сангар истифода карда буданд, бар рӯйи нерӯҳои артиши Афғонистон ва эътилофи байналмилалӣ оташ гушуданд.	آقای روح الامین، والی فراه، می گوید که این عملیات پس از آن انجام شد که شماری از افراد طالبان که از خانه های مردم به عنوان سنگر استفاده کرده بودند بر روی نیروهای ارتش افغانستان و ائتلاف بین المللی آتش گشودند.
Волии Фароҳ, аз ташкили ҳайате барои баррасии ин рӯйдод хабар дод, аммо ба иллати он чи ки ӯ ҳузури афроди мусаллаҳи Толибон дар минтақаи бумбороншуда хонд, гуфт: то кунун нерӯҳои давлатӣ натавонистаанд худро ба маҳалли ҳодиса бирасонанд ва гузориши комиле аз талафот ва хисороти воридшуда ба мардумро таҳия кунанд.	والی فراه، از تشکیل هیاتی برای بررسی این رویداد خبر داد اما به علت آنچه که او حضور افراد مسلح طالبان در منطقه بمباران شده خواند ، گفت: تاکنون نیروهای دولتی نتوانسته اند خود را به محل حادثه برسانند و گزارش کاملی از تلفات و خسارات وارد شده به مردم را تهیه کنند.
Оқои Рӯҳуламин, ки бо Би-би-сӣ сухан мегуфт, эҳтимоли кушта шудани ғайринизомиён дар ин ҳамлаи ҳавоиро радд накард.	آقای روح الامین که با بی بی سی سخن می گفت، احتمال کشته شدن غیرنظامیان در این حمله هوایی را رد نکرد.
Волии Фароҳ, бо ишора ба сангар гирифтани афроди Толибон дар наздикии хонаҳои маскунӣ, аз эҳтимоли кушта шудани ғайринизомиён дар ин рӯйдод ибрози нигаронӣ кард.	والی فراه، با اشاره به سنگر گرفتن افراد طالبان در نزدیکی خانه های مسکونی، از احتمال کشته شدن غیرنظامیان در این رویداد ابراز نگرانی کرد.
Аммо сокинони минтақаи бумбороншуда мегӯянд афроди Толибон дар ҳангоми бумборони манозили маскунӣ дар маҳалл ҳузур надоштаанд.	اما ساکنان منطقه بمباران شده می گویند افراد طالبان در هنگام بمباران منازل مسکونی در محل حضور نداشته اند.
Бо ин ҳол, то кунун на нерӯҳои байналмилалӣ ва на Толибон ба сурати расмӣ дар мавриди ин амалиёт изҳори назаре накардаанд ва ҳанӯз ба дурустӣ маълум нест, ки дар ин рӯйдод чи теъдод ғайринизомиён кушта шуда бошанд.	با این حال، تاکنون نه نیروهای بین المللی و نه طالبان به صورت رسمی در مورد این عملیات اظهار نظری نکرده اند و هنوز به درستی معلوم نیست که در این رویداد چه تعداد غیرنظامیان کشته شده باشند.
Соли гузашта низ дар асари ҳамлаи ҳавоии нерӯҳои эътилоф ба раҳбарии Омрико дар вулусволии Шинданд дар ҷануби Ҳирот, беш аз навад ғайринизомӣ кушта шуданд.	سال گذشته نیز در اثر حمله هوایی نیروهای ائتلاف به رهبری آمریکا در ولسوالی شیندند در جنوب هرات، بیش از نود غیرنظامی کشته شدند.
Кушта шудани даҳҳо ғайринизомӣ дар вилояти Фароҳ	کشته شدن ده‌ها غیر نظامی در ولایت فراه
Ҳазорон нафар аз сокинони минтақаи Свот дар шимол ғарби Покистон дар пайи лағви дастури манъи хуруҷ аз ин минтақа тавассути давлат дар ҳоли фарор ва тарки хонаҳои худ ҳастанд.	هزاران نفر از ساکنان منطقه سوات در شمال غرب پاکستان،  در پی لغو دستور منع خروج از این منطقه توسط دولت، در حال فرار و ترک خانه های خود هستند.
Як сухангӯи артиши Покистон ба Би-би-сӣ гуфт, ки гурӯҳи толибон тамоми маводи қарордоди сулҳро нақз кардааст.	یک سخنگوی ارتش پاکستان به بی بی سی گفت که گروه طالبان تمام مواد قرارداد صلح را نقض کرده است.
Артиши Покистон мегӯяд, афроди толибон ба истҳои бозрасии пулис дар чаҳор маҳаллаи мухталиф дар Мингуро, маркази Свот ҳамла кардаанд ва пайкоҷӯёни мусаллаҳ дар хиёбонҳои ин шаҳр дар ҳоли гаштзанӣ ҳастанд.	ارتش پاکستان می گوید افراد طالبان به ایست های بازرسی پلیس در چهار محله مختلف در مینگورا، مرکز سوات حمله کرده اند و پیکارجویان مسلح در خیابان های این شهر در حال گشت زنی هستند.
Тайи ҳафтаи гузашта артиши Покистон дар манотиқе аз дараи Свот, ки аз аҳамияти истротежик бархурдор аст, бо пайкорҷӯён дар ҳоли набард буда ва даргириҳои пароканда ҳам дар нуқоти мухталифи Свот гузориш шудааст.	طی هفته گذشته ارتش پاکستان در مناطقی از دره سوات، که از اهمیت استراتژیک برخوردار است، با پیکارجویان در حال نبرد بوده و درگیری های پراکنده هم در نقاط مختلف سوات گزارش شده است.
Пеш аз ин як мақоми баландпояи давлатӣ дар дараи Свот аз мардуми чаҳор шаҳри кучаки наздик ба Мингуро хоста буд, ки маҳалли сукунаташонро тарк кунанд, аммо пас аз муддати кӯтоҳе ӯ аз ин дархост сарфи назар кард.	پیش از این یک مقام بلندپایه دولتی در دره سوات از مردم چهار شهر کوچک نزدیک به مینگورا خواسته بود که محل سکونتشان را ترک کنند، اما پس از مدت کوتاهی او از این درخواست صرف نظر کرد.
Бо ин ҳол мардуми минтақа ҳамчунон дар ҳоли фарор аз ин шаҳрҳо ҳастанд.	با این حال مردم منطقه همچنان در حال فرار از این شهرها هستند.
Интизор мерафт, ки гуруҳи толибон бар асоси ин қарордод халъи силоҳ шавад.	انتظار می رفت که گروه طالبان بر اساس این قرارداد خلع سلاح شود.
Гурӯҳи толибон мегӯяд, то замони пиёдасозии комили қавонини шариъат дар минтақаи Свот ин гурӯҳ силоҳ бар замин нахоҳад гузошт.	گروه طالبان می گوید تا زمان پیاده سازی کامل قوانین شریعت در منطقه سوات، این گروه سلاح بر زمین نخواهد گذاشت.
Аммо ба далели тасаллути исломгароёни мусаллаҳ ба хусус дар ду соли гузашта маҳалле хатарнок  барои ҷаҳонгардон маҳсуб мешуд.	اما به دلیل تسلط اسلامگرایان مسلح، به خصوص در دو سال گذشته، محلی خطرناک برای جهانگردان محسوب می شود.
"Аз замони имзои тавофуқи сулҳи байни давлати Покистон ва исломгароён дар Свот гузоришҳое аз баргузории ҷаласоти ғайрирасмии муҳокима ва иҷрои маҷозотҳои  ""исломӣ"", аз ҷумла шаллоқ задан дар ин минтақа мунташир шудааст."	"از زمان امضای توافق صلح بین دولت پاکستان و اسلامگرایان در سوات، گزارش هایی از برگزاری جلسات غیر رسمی محاکمه و اجرای مجازات های ""اسلامی""، از جمله شلاق زدن، در این منطقه منتشر شده است."
Афроди мусаллаҳ  ба ду комюн дар ҷодае дар ҷануб-шарқи Эрон ҳамла кардаанд.	افراد مسلح به دو کامیون در جاده ای در جنوب شرق ایران حمله کرده اند.
"Сартипи посдор Аҳмадризо Родон, ҷонишини фармондеҳи нерӯи интизомӣ, ба хабаргузории давлатии Эрон, ИРНО, гуфтааст, ки ""амалиёти таъқибу гурези авомили интизомӣ дар маҳалл, барои шиносоии ашрор ҷараён дорад."""	"سرتیپ پاسدار احمدرضا رادان، جانشین فرمانده نیروی انتظامی، به خبرگزاری دولتی ایران - ایرنا- گفته است که ""عملیات تعقیب و گریز عوامل انتظامی در محل، برای شناسایی اشرار جریان دارد."""
Ин мақоми нерӯи интизомӣ мушаххас накардааст, ки комюнҳои мавриди назар ба чи ниҳод ё созмоне ё ширкате таъаллуқ дошта ва ҳомили чӣ колоҳое будаанд.	این مقام نیروی انتظامی مشخص نکرده است که کامیون های مورد نظر به چه نهاد یا سازمانی یا شرکتی تعلق داشته و حامل چه کالاهایی بوده اند.
"Сартип Родон ҳамчунин шоеъоти дигар дар мавриди ҳамлаи афроди мусаллаҳ ба як посгоҳи нерӯи интизомӣ дар Фаҳраҷ, дар устони Кирмонро такзиб карда ва гуфта буд, ки ""ашрор ба он ҳадде нарасидаанд, ки битавонанд ба посгоҳҳои нерӯи интизомӣ ҳамла кунанд."""	"سرتیپ رادان همچنین شایعات دیگر در مورد حمله افراد مسلح به یک پاسگاه نیروی انتظامی در فهرج، در استان کرمان  را تکذیب کرده و گفته بود که ""اشرار به آن حدی نرسیده اند که بتوانند به پاسگاه های نیروی انتظامی حمله کنند."""
Гузориши ҳамлаи мусаллаҳона ба ду комюн дар ҷодаи Нусратобод-Бам дар ҳоле гузориш мешавад, ки панҷшанбеи гузашта, инфиҷори бумб дар яке аз масоҷиди шиъиён дар Зоҳидон, маркази устони Сиистон ва Балучистон, бисту панҷ кушта ва даҳҳо захмӣ бар ҷой гузошт.	گزارش حمله مسلحانه به دو کامیون در جاده نصرت آباد - بم در حالی گزارش می شود که پنجشنبه گذشته، انفجار بمب در یکی از مساجد شیعیان در زاهدان، مرکز استان سیستان و بلوچستان، بیست و پنج کشته و دهها زخمی بر جای گذاشت.
Дар пайи ин инфиҷор, сойтҳои интернетии мутаъаллиқ ба гурӯҳи мавсум ба Ҷунбиши муқовимати мардумии Эрон - Ҷундуллоҳ, ки худро як созмони дифоъ аз ҳуқуқи аҳли суннат муъаррифӣ мекунад, масъулияти ин бумбгузориро бар уҳда гирифт.	در پی این انفجار،  سایت های اینترنتی متعلق به گروه موسوم به جنبش مقاومت مردمی ایران - جندالله - که خود را یک سازمان دفاع از حقوق اهل سنت معرفی می کند، مسئولیت این بمب گذاری را برعهده گرفت.
Соъоте пас аз интишори хабари ин бумбгузорӣ, ба нақл аз мақомоти устони Сиистон ва Балучистон гузориш шуд, ки бархе авомили муртабит бо ин ҳодиса дастгир шуда ва таҳти бозҷӯйӣ қарор гирифтаанд.	ساعاتی پس از انتشار خبر این بمب گذاری، به نقل از مقامات استان سیستان و بلوچستان گزارش شد که برخی عوامل مرتبط با این حادثه دستگیر شده و تحت بازجویی قرار گرفته اند.
Рӯзи шанбе ва пеш аз баргузории маросими ташйиъи ҷанозаи қурбониёни ин инфиҷор, додгустарии Зоҳидон эълом кард, ки се нафар дар муқобили маҳалли бумбгузорӣ эъдом шудаанд.	روز شنبه و پیش از برگزاری مراسم تشییع جنازه قربانیان این انفجار، دادگستری زاهدان اعلام کرد که سه نفر در مقابل محل بمب گذاری اعدام شده اند.
Инфиҷори Зоҳидон ба бурузи як риштанооромӣ дар ин шаҳр мунҷар шуд, ки дар ҷараёни он, дастикам панҷ нафар кушта шуданд.	انفجار زاهدان به بروز یک رشته نا آرامی در این شهر منجر شد که در جریان آن، دست کم پنج نفر کشته شدند.
Ҷануб-шарқи Эрон ва бахусус устони Сиистон ва Балучистон ва устони Кирмон дар муҷовирати он, дар солҳои ахир шоҳиди фаъолияти гурӯҳҳои мусаллаҳ, аз ҷумла ҳамалоти мусаллаҳона, бумбгузорӣ, гаравгонгирӣ ва даргирӣ бо нерӯҳои давлатӣ будааст.	جنوب شرق ایران، و به خصوص استان سیستان و بلوچستان و استان کرمان در مجاورت آن، در سال های اخیر شاهد فعالیت گروه های مسلح از جمله حملات مسلحانه، بمب گذاری، گروگانگیری و درگیری با نیروهای دولتی بوده است.
"Се сол пеш, гузориш шуд, ки афроде, ки унифурми нерӯҳои интизомиро бар тан доштанд бо мутаваққиф кардани худравҳои убурӣ дувоздаҳ нафарро куштанд ва чанд моҳ баъд қувваи қазоияи Эрон аз эъдоми ""яке аз авомил""-и ин ҳамла хабар дод."	"سه سال پیش، گزارش شد که افرادی که اونیفورم نیروی انتظامی را بر تن داشتند با متوقف کردن خودروهای عبوری، دوازده نفر را کشتند و چند ماه بعد، قوه قضائیه ایران از اعدام ""یکی از عوامل"" این حمله خبر داد."
Гурӯҳи Ҷундуллоҳ масъулияти ин ҳамларо бар уҳда гирифт.	گروه جندالله مسئولیت این حمله را بر عهده گرفت.
Ҳамла ба комюнҳо чанд рӯз пас аз инфиҷор дар Зоҳидон гузориш мешавад	حمله به کامیونها چند روز پس از انفجار در زاهدان گزارش می شود
