В-аз он марз чандон, ки буд хоста,	و زآن مرز چندان که بد خواسته
Фароз оварид Ашкаш ороста.	فراز آورید اشکش آراسته
Аз Ашкаш пазируфт шоҳ, он чи дид,	ز اشکش پذیرفت شاه آنچه دید
В-аз он номдорон яке баргузид.	و زآن نامداران یکی برگزید
Варо кард меҳтар ба Мукронзамин,	ورا کرد مهتر به مکران زمین
Басе хилъаташ дод, кард офарин.	بسی خلعتش داد و کرد آفرین
Пазира шудаш Рустами Золи Сом,	پذیره شدش رستم زال سام
Сипоҳе кушодадилу шодком.	سپاهی گشاده دل و شاد کام
Бигуфт он шигифте, ки дид андар об	بگفت آن شگفتی که دید اندر آب
Зи гум будани ҷоду Афросиёб.	ز گم بودن جادو افراسیاب
Ҳаме рафт сӯи Сиёвахшгирд,	همی رفت سوی سیاووش گرد
Ба моҳи сифандормуз рӯзи ирд.	به ماه سفندار مذ روز ارد
Ба ҷое ки Гарсевази баднишон	به جایی که گرسیوز بدنشان
Гурӯи банафрину мардумкушон	گروی به نفرین مردم کشان
Ҳаме рехт бар сар аз он тирахок	همی ریخت بر سر از آن تیره خاک
Ҳаме кард рӯву бари хеш чок.	همی کرد روی و بر خویش چاک
Ҳаме гуфт Кайхусрав: «Эй шаҳрёр,	همی گفت کیخسرو ای شهریار
Маро мондӣ дар ҷаҳон ёдгор.	مرا ماندی در جهان یادگار
Бар уммеди он, к-аш ба чанг оварам,	بر امید آن کش به چنگ آورم
Ҷаҳон пеши ӯ тору танг оварам».	جهان پیش او تار و تنگ آورم
Ба Рустам дусад бадра динор дод,	به رستم دو صد بدره دینار داد
Ҳам он Гевро чиз бисёр дод.	همان گیو را چیز بسیار داد
Пазира шудаш бо сипоҳи гарон,	پذیره شدش با سپاهی گران
Аз Эрон бузургону кундоварон.	ز ایران بزرگان و کنداوران
Кашиданд аз он рӯй ба Б-ҳиштганг,	کشیدند زان روی به بهشت گنگ
Сипаҳро ба наздики шоҳ обу ранг.	سپه را به نزدیک شاه آب و رنگ
Наёсуд як тан зи хӯрду шикор,	نیاسود یک تن ز خورد و شکار
Ҳамон як савора, ҳамон шаҳрёр.	همان یک سواره همان شهریار
Зи туркон ҳар он кас, ки буд сарфароз,	ز ترکان هر آن کس که بد سرفراز
Шуданд аз навозиш ҳама бениёз.	شدند از نوازش همه بی‌نیاز
Ба рахшандарӯзу ба ҳангоми хоб	به رخشنده روز و به هنگام خواب
Ҳаме огаҳӣ ҷуст з-Афросиёб.	همی آگهی جست ز افراسیاب
Аз эшон касе з-ӯ нишоне надод,	از ایشان کسی زو نشانی نداد
Накарданд аз ӯ дар ҷаҳон низ ёд.	نکردند از او در جهان نیز یاد
Ҷаҳондор як шаб сару тан бишуст,	جهاندار یک شب سر و تن بشست
Бишуд дур бо дафтари Занду Уст.	بشد دور با دفتر زند و است
Ҳама шаб ба пеши ҷаҳонофарин	همه شب به پیش جهان آفرین
Ҳаме буд гирёну сар бар замин.	همی بود گریان و سر بر زمین
Ҳаме гуфт, к-«Ин бандаи нотавон	همی گفت کاین بنده ناتوان
Ҳамеша пур аз дард дорад равон.	همیشه پر از درد دارد روان
Ки ӯ роҳи ту додгар наспарад,	که او راه تو دادگر نسپرد
Касеро зи гетӣ ба кас нашмарад.	کسی را ز گیتی به کس نشمرد
Ту донӣ, ки ӯ нест бар доду роҳ	تو دانی که او نیست بر داد و راه
Басе рехт хуни сари бегуноҳ.	بسی ریخت خون سر بیگناه
Магар бошадам додгар як Худой	مگر باشدم دادگر یک خدای
Ба наздики он бадкуниш раҳнамой.	به نزدیک آن بدکنش رهنمای
Ба гетӣ аз ӯ ному овоз нест,	به گیتی از او نام و آواز نیست
Зи ман роз бошад, зи ту роз нест.	ز من راز باشد ز تو راز نیست
Агар з-ӯ ту хушнудӣ, эй додгар,	اگر زو تو خشنودی ای دادگر
Маро бозгардон зи пайкор сар.	مرا بازگردان ز پیکار سر
Бикуш дар дил ин оташи кини ман,	بکش در دل این آتش کین من
Ба оини хеш овар оини ман».	به آیین خویش آور آیین من
Чу будан ба Ганг-андарун шуд дароз,	چو بودن به گنگ اندرون شد دراز
Ба дидори Ковусаш омад ниёз.	به دیدار کاووسش آمد نیاز
Беандоза лашкар ба Густаҳм дод,	بی‌اندازه لشکر به گستهم داد
Бад-ӯ гуфт, бедордил бошу шод.	بدو گفت بیدار دل باش و شاد
Ҳаме ҷӯй з-Афросиёб огаҳӣ	همی جوی ز افراسیاب آگهی
Магар з-ӯ шавад рӯи гетӣ тиҳӣ.	مگر زو شود روی گیتی تهی
Зи говони гардункашон чил ҳазор	ز گاوان گردونکشان چل هزار
Ҳаме ронд пеш-андарун шаҳрёр.	همی راند پیش اندرون شهریار
Бихӯрду биёсуду як ҳафта буд,	بخورد و بیاسود و یک هفته بود
Дувум ҳафта бо ҷомаи нобисуд.	دوم هفته با جامه نابسود
Ки Тури Фаридун бароварда буд,	که تور فریدون برآورده بود
Бад-ӯ - андарун кохҳо карда буд.	بدو اندرون کاخها کرده بود
В-аз он ҷойгаҳ сар ба рафтан ниҳод,	و زآن جایگه سر به رفتن نهاد
Ҳаме рафт бо коми дил шоҳ шод.	همی رفت با کام دل شاه شاد
Ба ҳар шаҳр-дар номвар меҳтаре	به هر شهر در نامور مهتری
Бимондӣ сарафроз бо лашкаре.	بماندی سرافراز با لشکری
Бубастанд озин ба бероҳу роҳ,	ببستند آذین به بیراه و راه
Ба ҷое ки бугзашт шоҳу сипоҳ.	به جایی که بگذشت شاه و سپاه
Дирам рехтанд аз бару заъфарон,	درم ریختند از بر و زعفران
Чу динору мушк аз карон то карон.	چه دینار و مشک از کران تا کران
Дирам дод мар ҳар якеро зи ганҷ,	درم داد مر هر یکی را ز گنج
Пароканда шуд бадра панҷоҳу панҷ.	پراگنده شد بدره پنجاه و پنج
Бубастанд озин ба шаҳру ба роҳ,	ببستند آذین به شهر و به راه
Ҳама барзану кӯю бозоргоҳ.	همه برزن و کوی و بازارگاه
Ҳама роҳу бероҳ гунбад зада,	همه راه و بی راه گنبد زده
Ҷаҳон шуд чу дебо ба зар озада.	جهان شد چو دیبا به زر آزده
Чу берун шуд аз шаҳр Ковуси Кай	چو بیرون شد از شهر کاووس کی
Або номдорони фархундапай,	ابا نامداران فرخنده‌پی
На з-ин сон касе ранҷ бурд аз меҳон,	نه زین سان کسی رنج برد از مهان
Надид ошкору ниҳони ҷаҳон.	نه دید آشکارا نهان جهان
Забарҷад биёварду ёқуту зар,	زبرجد بیاورد و یاقوت و زر
Ҳаме рехт бар тораки шоҳ-бар.	همی ریخت بر تارک شاه بر
Зи дарёву аз Гангдиж ёд кард,	ز دریا و از گنگ دژ یاد کرد
Лаби номдорон пур аз бод кард.	لب نامداران پر از باد کرد
Бад-ӯ монд Ковуси Кай дар шигифт,	بدو ماند کاووس کی در شگفت
Зи кирдораш андозаҳо баргирифт.	ز کردارش اندازه‌ها برگرفت
Биёрост он гулшани зарнигор,	بیاراست آن گلشن زرنگار
Май оварду ёқутлаб майгусор.	می آورد یاقوت‌لب میگسار
Ба як ҳафта з-айвони Ковуси Кай	به یک هفته ز ایوان کاووس کی
Ҳаме мавҷ бархост аз ҷоми май.	همی موج برخاست از جام می
Ба ҳаштум дари ганҷ букшод шоҳ,	به هشتم در گنج بگشاد شاه
Ҳаме сохт ин ранҷро пойгоҳ.	همی ساخت آن رنج را پایگاه
Бузургон, ки буданд бо ӯ ба ҳам	بزرگان که بودند با او به هم
Ба разму ба базму ба шодиву ғам,	به رزم و به بزم و به شادی و غم
Бирафтанд ҳар кас сӯи кишваре	برفتند هر کس سوی کشوری
Сарафроз бо номвар лашкаре.	سرافراز با نامور لشکری
Бипардахт аз он пас ба кори сипоҳ	بپرداخت زآن پس به کار سپاه
Дирам дод яксола аз ганҷ шоҳ.	درم داد یک‌ساله از گنج شاه
В-аз он пас нишастанд бе анҷуман	وزآن پس نشستند بی‌انجمن
Ниёву ҷаҳонҷӯй бо ройзан.	نیا و جهانجوی با رای‌زن
Биёбону яксола дарёву кӯҳ	بیابان و یک‌ساله دریا و کوه
Бирафтем бо доғи дил як гурӯҳ.	برفتیم با داغ دل یک گروه
Гар ӯ як замон андарояд ба Ганг,	گر او یک زمان اندر آید به گنگ
Сипоҳ орад аз ҳар сӯе бедиранг.	سپاه آرد از هر سویی بیدرنگ
Ҳама ранҷу сахтӣ ба пеш-андар аст	همه رنج و سختی به پیش اندرست
Агарчандамон додгар ёвар аст.	اگر چندمان دادگر یاورست
Ниё чун шунид аз набера сухун,	نیا چون شنید از نبیره سخن
Яке панди пирона афканд бун.	یکی پند پیرانه افگند بن
Сару тан бишӯем бо пову даст,	سر و تن بشوییم با پا و دست
Чунон чун бувад марди яздонпараст.	چنانچون بود مرد یزدان پرست
Ба ҷое ки ӯ дорад оромгоҳ,	به جایی که او دارد آرامگاه
Намояд намояндаи дод роҳ.	نماید نماینده داد راه
Чу оташ бидиданд, гирён шуданд,	چو آتش بدیدند گریان شدند
Чу бар оташи тез бирён шуданд.	چو بر آتش تیز بریان شدند
Чу Хусрав ба оби мижа рух бишуст,	چو خسرو به آب مژه رخ بشست
Барафшонд динор бар Занду Уст.	برافشاند دینار بر زند و است
Ба як ҳафта бар пеши Яздон буданд,	به یک هفته بر پیش یزدان بدند
Мапиндор, к-оташпарастон буданд,	مپندار کآتش پرستان بدند
Ки оташ бад-он гоҳ меҳроб буд,	که آتش بدان گاه محراب بود
Парастандаро дида пуроб буд.	پرستنده را دیده پرآب بود
Агарчандат андеша гардад дароз,	اگر چند اندیشه گردد دراز
Ҳам аз покяздон наӣ бениёз.	هم از پاک یزدان نه‌ای بی‌نیاز
Ба як моҳ дар Озарободагон	به یک ماه در آذرآبادگان
Бибуданд шоҳону озодагон.	ببودند شاهان و آزادگان
Ҳаме аз ҷаҳон ҷойгоҳе биҷуст,	همی از جهان جایگاهی بجست
Ки бошад ба ҷон эмину тандуруст.	که باشد به جان ایمن و تن‌درست
Хуриш бурд, аз бими ҷон ҷой сохт,	خورش برد وز بیم جان جای ساخت
Ба ғор-андарун ҷой бо лой сохт.	به غار اندرون جای بالای ساخت
Парастишгаҳаш кӯҳ будӣ ҳама,	پرستشگهش کوه بودی همه
Зи шодӣ шуда дуру дур аз рама.	ز شادی شده دور و دور از رمه
Куҷо номи он номвар Ҳум буд,	کجا نام این نامور هوم بود
Парастанда дур аз бару бум буд.	پرستنده دور از بر و بوم بود
Ҳама Турку Чин зери фармони ту,	همه ترک و چین زیر فرمان تو
Расида ба ҳар ҷой паймони ту.	رسیده به هر جای پیمان تو
Куҷот он бузургиву тахту кулоҳ,	کجات آن بزرگی و تخت و کلاه
Куҷот он бару буму чандон сипоҳ?	کجات آن بر و بوم و چندان سپاه
Ки акнун бад-ин тангғор-андарӣ,	که اکنون بدین تنگ غار اندری
Гурезон ба сангин ҳисор-андарӣ!	گریزان به سنگین حصار اندری
Ба туркӣ чу он нола бишнид Ҳум,	به ترکی چو این ناله بشنید هوم
Парастиш раҳо карду бугзошт бум.	پرستش رها کرد و بگذاشت بوم
Чу андеша шуд бар дилаш-бар дуруст,	چو اندیشه شد بر دلش بر درست
Дари ғори торик чанде биҷуст.	در غار تاریک چندی بجست
Биёмад ба кирдори шери жиён,	بیامد به کردار شیر ژیان
Зи пашмина букшод гирди миён.	ز پشمینه بگشاد گردی میان
Ҳаме рафт ӯро пас-андар кашон,	همی رفت و او را پس اندر کشان
Ҳаме тохт бо ранҷ чун беҳушон.	همی تاخت با رنج چون بیهشان
Бад-ӯ гуфт Ҳум: «Ин на ороми туст,	بدو گفت هوم این نه آرام تست
Ҷаҳоне саросар пур аз номи туст.	جهانی سراسر پر از نام تست
Зи шоҳони гетӣ бародар кӣ кушт?	ز شاهان گیتی برادر که کشت
Кӣ шуд низ бо покяздон дурушт?	که شد نیز با پاک یزدان درشت
Бад-ӯ гуфт, к-«Андар ҷаҳон бегуноҳ	بدو گفت کاندر جهان بیگناه
Киро донӣ, эй марди бодастгоҳ?	که را دانی ای مرد با دستگاه
Бад-ӯ гуфт Ҳум «Эй бади бадгумон,	بدو گفت هوم ای بد بدگمان
Ҳамоно фаровон намондат замон.	همانا فراوان نماندت زمان
Бупечиду з-ӯ хештан даркашид,	بپیچید و ز او خویشتن درکشید
Ба дарё - дарун ҷасту шуд нопадид.	به دریا درون جست و شد ناپدید
Чунон буд, ки Гударзи Кашводагон	چنان بد که گودرز کشوادگان
Ҳаме рафт бо Геву озодагон.	همی رفت با گیو و آزادگان
Ҳам он гунаи обро тира дид,	همان گونه آب را تیره دید
Парастандаро дидагон хира дид.	پرستنده را دیدگان خیره دید
Бад-ӯ гуфт, к-«Эй марди парҳезгор,	بدو گفت کای مرد پرهیزگار
Ниҳонӣ чӣ дорӣ, бикун ошкор.	نهانی چه داری بکن آشکار
Аз ин оби дарё чӣ ҷӯӣ ҳаме	از این آب دریا چه جویی همی
Магар тиратанро бишӯӣ ҳаме?»	مگر تیره تن را بشویی همی
Бад-ӯ гуфт Ҳум: «Эй сарафроз мард,	بدو گفت هوم ای سرافراز مرد
Нигаҳ кун яке андар ин коркард.	نگه کن یکی اندر این کارکرد
Ҳамон гаҳ гумон бурд равшан дилам,	همانگه گمان برد روشن دلم
Ки ман бехи кин аз ҷаҳон бугсилам.	که من بیخ کین از جهان بگسلم
Чу Ҳум он сару тоҷи шоҳон бидид,	چو هوم آن سر و تاج شاهان بدید
Бар эшон ба дод офарин густарид.	بر ایشان به داد آفرین گسترید
Чунин гуфт бо Ҳум Ковусшоҳ,	چنین گفت با هوم کاووس شاه
«Ба Яздон сипосу бад-ӯям паноҳ,	به یزدان سپاس و بدویم پناه
Ки дидам рухи марди яздонпараст,	که دیدم رخ مرد یزدان‌پرست
Тавонову бо донишу зӯри даст».	توانا و با دانش و زور دست
Чунон дод посух парастанда Ҳум,	چنین داد پاسخ پرستنده هوم
Ки «Обод бодо ба доди ту бум!	که آباد بادا به داد تو بوم
Бад-ин шоҳи нав рӯз фархунда бод,	بدین شاه‌ نوروز فرخنده باد
Дили бадсиголони ту канда бад!	دل بدسگالان او کنده باد
Парастанда будам бад-ин кӯҳсор,	پرستنده بودم بدین کوهسار
Ки бугзашт бар Гангдиж шаҳрёр.	که بگذشت بر گنگ دژ شهریار
Ҳаме хостам, то ҷаҳонофарин	همی خواستم تا جهان‌آفرین
Бад-ӯ дорад обод рӯи замин.	بدو دارد آباد روی زمین
Чу боз омад ӯ, шоду хандон шудам,	چو باز آمد او شاد و خندان شدم
Ниёишкунон пеши Яздон шудам.	نیایش کنان پیش یزدان شدم
Суруши хуҷаста шабе ногаҳон	سروش خجسته شبی ناگهان
Бикард ошкоро ба ман-бар ниҳон.	بکرد آشکارا به من بر نهان
Бидидам сару гӯши Афросиёб,	بدیدم سر و گوش افراسیاب
Дар ӯ сохта ҷои орому хоб.	در او ساخته جای آرام و خواب
Чу фармон диҳад шаҳрёри баланд,	چو فرمان دهد شهریار بلند
Бародар-шро пой карда ба банд.	برادرش را پای کرده به بند
Бифармуд, то рӯзбонони дар	بفرمود تا روزبانان در
Бирафтанд бо теғу гелисипар.	برفتند با تیغ و گیلی سپر
Бибурданд Гарсевази шумро,	ببردند گرسیوز شوم را
Ки ошӯб аз ӯ буд бару бумро.	که آشوب از او بد بر و بوم را
Бар ӯ пӯст бидриду зинҳор хост,	بر او پوست بدرید و زنهار خواست
Ҷаҳонофаринро ҳаме ёр хост.	جهان آفرین را همی یار خواست
Чу Гарсеваз ӯро бидид андар об	چو گرسیوز او را بدید اندر آب
Ду дида пур аз хуну дил пуршитоб,	دو دیده پر از خون و دل پر شتاب
Фиғон кард, к-«Эй шаҳрёри ҷаҳон,	فغان کرد کای شهریار جهان
Сари номдорону тоҷи меҳон.	سر نامداران و تاج مهان
Куҷот он ҳама донишу зӯри даст,	کجات آن همه دانش و زور دست
Куҷот он бузургони хусравпараст?	کجات آن بزرگان خسروپرست
Куҷот он ба разм-андарун фарру ном,	کجات آن به رزم اندرون فر و نام
Куҷот он ба базм-андарун кому ҷом?	کجات آن به بزم اندرون کام و جام
Чу бишнид, бигрист Афросиёб,	چو بشنید بگریست افراسیاب
Ҳаме рехт хунин сиришк андар об.	همی ریخت خونین سرشک اندر آب
Забони ду меҳтар пур аз гуфтугӯй,	زبان دو مهتر پر از گفتگوی
Равони парастанда пурҷустуҷӯй.	روان پرستنده پر جستجوی
Кушод он каёнӣ каманд аз миён	گشاد آن کیانی کمند از میان
Дутоӣ биёмад чу шери жиён.	دو تایی بیامد چو شیر ژیان
Биёмад ҷаҳондор бо теғи тез,	بیامد جهاندار با تیغ تیز
Сари пур зи кина, дили пурситез.	سری پر ز کینه دلی پر ستیز
Ба овоз гуфт; Эй бади кинаҷӯй,	به آواز گفت ای بد کینه جوی
Чаро кушт хоҳӣ ниёро, бигӯй?»	چرا کشت خواهی نیا را بگوی
Чунин дод посух, ки «Эй бадкуниш,	چنین داد پاسخ که ای بدکنش
Сазовори пайғораву сарзаниш,	سزاوار پیغاره و سرزنش
Задӣ гарданашро ба шамшери тез,	زدی گردنش را به شمشیر تیز
Барангехтӣ аз ҷаҳон растахез.	برانگیختی از جهان رستخیز
Буридӣ сараш чун сари гӯсфанд,	بریدی سرش چون سر گوسفند
Ҳаме баргузаштӣ зи чархи баланд.	همی برگذشتی ز چرخ بلند
Бад-ӯ гуфт: «Шоҳо, бибуд, он чӣ буд,	بدو گفت شاها ببود آنچه بود
Кунун достонам бибояд шунуд.	کنون داستانم بباید شنود
Падар бегунаҳ буду ман дар ниҳон,	پدر بیگنه بود و من در نهان
Чӣ рафт аз газанди ту андар ҷаҳон?	چه رفت از گزند تو اندر جهان
Кунун рӯзи бодафраи эзадист,	کنون روز بادافره ایزدیست
Мукофоти бадро зи Яздон бадист.	مکافات بد را ز یزدان بدیست
Зи кирдори бад бар танаш бад расид,	ز کردار بد بر تنش بد رسید
Маҷӯ, эй писар, банди бадро калид.	مجو ای پسر بند بد را کلید
Сипаҳбад, ки бо фарри Яздон бувад,	سپهبد که با فر یزدان بود
Ҳама хашми ӯ банду зиндон бувад.	همه خشم او بند و زندان بود
Чу хунрез гардад, бимонад нажанд,	چو خونریز گردد بماند نژند
Мукофот ёбад зи чархи баланд.	مکافات یابد ز چرخ بلند
Чунин гуфт мӯбад ба Баҳроми тез,	چنین گفت موبد به بهرام تیز
Ки «Хуни сари бегуноҳон марез.	که خون سر بیگناهان مریز
Чу хоҳӣ, ки тоҷи ту монад ба ҷой,	چو خواهی که تاج تو ماند به جای
Мабодӣ ҷуз оҳиставу покрой.	مبادی جز آهسته و پاک‌رای
Ба Герсеваз омад зи кори ниё,	به گرسیوز آمد ز کار نیا
Ду рух зарду як дил пур аз кимиё.	دو رخ زرد و یک دل پر از کیمیا
Або рӯзбонону мардумкушон	ابا روزبانان مردم‌کشان
Чунон чун бувад мардуми баднишон.	چنانچون بود مردم بدنشان
Ба дижхим фармуд, то теғи тез	به دژخیم فرمود تا تیغ تیز
Кашида биёмад диле пурситез.	کشید و بیامد دلی پر ستیز
Миёни сипаҳбад ба ду ним кард,	میان سپهبد به دو نیم کرد
Сипаҳро ҳаме дил пур аз бим кард.	سپه را همه دل پر از بیم کرد
Зи Яздон чу шоҳ орзӯҳо биёфт,	ز یزدان چو شاه آرزوها بیافت
Зи дарё сӯи хони озар шитофт.	ز دریا سوی خان آذر شتافت
Чу ганҷури Кайхусрав омад Зарасп	چو گنجور کیخسرو آمد زرسب
Бубахшид ганҷе бар озаргушасп.	ببخشید گنجی بر آذرگشسب
Бар он мӯбадон хилъат афканд низ,	بر آن موبدان خلعت افگند نیز
Дирам доду динору бисёр чиз.	درم داد و دینار و بسیار چیز
Ба шаҳр- андарун ҳар кӣ дарвеш буд,	به شهر اندرون هر که درویش بود
Ва гар хурдаш аз кӯшиши хеш буд,	وگر خوردش از کوشش خویش بود
Ки рӯи замин аз бади аждаҳо	که روی زمین از بد اژدها
Ба шамшери Кайхусрав омад раҳо.	به شمشیر کیخسرو آمد رها
Ба нерӯи Яздони пирӯзгар	به نیروی یزدان پیروزگر
Наёсуду накшод ҳаргиз камар.	نیاسود و نگشاد هرگز کمر
Ҳама чиз бахшид дарвешро,	همی چیز بخشید درویش را
Парастандаву мардуми хешро	پرستنده و مردم خویش را
В-аз он пас чунин гуфт шоҳи ҷаҳон,	از آن پس چنین گفت شاه جهان
Ки «Эй номдорони фаррух меҳон,	که ای نامداران فرخ مهان
Чиҳил рӯз бо шоҳ Ковуси Кай	چهل روز با شاه کاووس کی
Ҳаме буд бо ромишу руду май.	همی بود با رامش و رود و می
Кушодӣ сари бадраҳо шаҳрёр,	گشادی سر بدره‌ها شهریار
Тавонгар шудӣ марди парҳезгор.	توانگر شدی مرد پرهیزگار
Чу бо эминӣ гашт Ковус ҷуфт,	چو با ایمنی گشت کاووس جفت
Ҳама рози дил пеши Яздон бигуфт.	همه راز دل پیش یزدان بگفت
Чу солам се панҷоҳ бар сар гузашт,	چو سالم سه پنجاه بر سر گذشت
Сари мӯйи мушкин чу кофур гашт.	سر موی مشکین چو کافور گشت
Ҳамон сарви нозанда шуд чун камон	همان سرو یازنده شد چون کمان
Надорам гарон, гар сар ояд замон.	ندارم گران گر سرآید زمان
Аз эрониён ҳар кӣ буд номҷӯй,	از ایرانیان هرکه بد نامجوی
Пиёда бирафтанд берангу бӯй.	پیاده برفتند بی‌رنگ و بوی
Ҳама ҷомаҳошон кабуду сиёҳ,	همه جامه‌هاشان کبود و سیاه
Ду ҳафта бибуданд бо сӯги шоҳ.	دو هفته ببودند با سوگ شاه
Зи баҳри сутудон-ш кохи баланд	ز بهر ستودانش کاخی بلند
Бикарданд, болои ӯ даҳ каманд.	بکردند بالای او ده کمند
Чу баргашт Кайхусрав аз пеши тахт,	چو برگشت کیخسرو از پیش تخت
Дари хобгаҳро бубастанд сахт.	در خوابگه را ببستند سخت
Касе низ Ковуси Кайро надид,	کسی نیز کاووس کی را ندید
Зи кину зи овардгоҳ орамид.	ز کین و ز آوردگاه آرمید
На доно гузар ёбад аз чанги марг,	نه دانا گذر یابد از چنگ مرگ
На ҷанговарон зери хафтону тарг.	نه جنگ‌آوران زیر خفتان و ترگ
Чунон дон, ки гетӣ туро душман аст,	چنان دان که گیتی ترا دشمنست
Замин бистару гӯр пероҳан аст.	زمین بستر و گور پیراهنست
Чиҳил рӯз сӯги ниё дошт шоҳ,	چهل روز سوگ نیا داشت شاه
Зи шодӣ шуда дур в-аз тоҷу гоҳ.	ز شادی شده دور وز تاج و گاه
Сипоҳ анҷуман шуд ба даргоҳи шоҳ,	سپاه انجمن شد به درگاه شاه
Радону бузургони зарринкулоҳ.	ردان و بزرگان زرین کلاه
Бар он гуна то солиён гашт шаст,	بر این گونه تا سالیان گشت شصت
Ҷаҳон шуд ҳама шоҳро зери даст.	جهان شد همه شاه را زیردست
Равонам набояд, ки орад манӣ,	روانم نباید که آرد منی
Бад андешаду кеши оҳарманӣ.	بداندیشی و کیش آهرمنی
Чу Ковусу чун ҷоду Афросиёб,	چو کاووس و چون جادو افراسیاب
Ки ҷуз рӯи кажжӣ надидӣ ба хоб.	که جز روی کژی ندیدی به خواب
В-аз он пас бар он тирагӣ бугзарам,	از آن پس بر آن تیرگی بگذرم
Ба хок андарояд сару афсарам.	به خاک اندر آید سر و افسرم
Гирифта касе тоҷу тахти маро,	گرفته کسی تاج و تخت مرا
Ба пой андароварда бахти маро.	به پای اندر آورده بخت مرا
Кунун он беҳ ояд, ки ман роҳҷӯй	کنون آن به آید که من راه‌جوی
Шавам пеши Яздон пур аз обрӯй.	شوم پیش یزدان پر از آب روی
Ба солори навбат бифармуд шоҳ,	به سالار نوبت بفرمود شاه
Ки ҳар кас ки ояд бад-ин боргоҳ,	که هر کس که آید بدین بارگاه
Зи баҳри парастиш сару тан бишуст,	ز بهر پرستش سر و تن بشست
Ба шамъи хирад роҳи Яздон биҷуст,	به شمع خرد راه یزدان بجست
Бипӯшид пас ҷомаи нав сапед,	بپوشید پس جامهٔ نو سپید
Ниёишкунон рафту дил пурумед.	نیایش کنان رفت دل پر امید
Биёмад хиромон ба ҷои намоз,	بیامد خرامان به جای نماز
Ҳаме гуфт бо довари пок роз.	همی گفت با داور پاک راز
Бигардон зи ҷонам бади рӯзгор,	بگردان ز جانم بد روزگار
Ҳамон чораи деви омӯзгор.	همان چارهٔ دیو آموزگار
Бад-он то чу Ковусу Заҳҳоку Ҷам	بدان تا چو کاووس و ضحاک و جم
Нагирад ҳаво бар равонам ситам.	نگیرد هوا بر روانم ستم
Бигардон зи ман девро дастгоҳ,	بگردان ز من دیو را دستگاه
Бад-он то надорад равонам табоҳ.	بدان تا ندارد روانم تباه
Шабу рӯз як ҳафта бар пой буд,	شب و روز یک هفته بر پای بود
Тан он ҷову ҷонаш дигар ҷой буд.	تن آنجا و جانش دگر جای بود
Ба ҳаштум зи ҷои парастиш бирафт,	به هشتم ز جای پرستش برفت
Бари тахти шоҳӣ хиромид тафт.	بر تخت شاهی خرامید تفت
Ҳама паҳлавонони эронсипоҳ	همه پهلوانان ایران سپاه
Шигифте фурӯ монд аз кори шоҳ.	شگفتی فرومانده از کار شاه
Чу бар тахт шуд номвар шаҳрёр,	چو بر تخت شد نامور شهریار
Биёмад ба даргоҳ солори бор.	بیامد به درگاه سالار بار
Чу Тусу чу Гударзу Геви далер	چو طوس و چو گودرز و گیو دلیر
Чу Гургину Бежан, чу Руҳҳоми шер.	چو گرگین و بیژن چو رهام شیر
Чу диданд, бурданд пешаш намоз,	چو دیدند بردند پیشش نماز
Аз он пас ҳама баркушоданд роз,	از آن پس همه برگشادند راز
Натарсӣ зи ранҷу нанозӣ ба ганҷ,	نترسی ز رنج و ننازی به گنج
Ба гетӣ зи ганҷат фузун аст ранҷ.	به گیتی ز گنجت فزونست رنج
Ҳама паҳлавонон туро бандаем,	همه پهلوانان ترا بنده‌ایم
Саросар ба дидори ту зиндаем.	سراسر به دیدار تو زنده‌ایم
Ба ҳар кишваре лашкару ганҷи туст,	به هر کشوری لشکر و گنج توست
Ба ҷое ки пай барниҳӣ, ранҷи туст.	به جایی که پی برنهی رنج توست
Туро з-ин ҷаҳон рӯзи бархурдан аст,	ترا ز این جهان روز برخوردنست
На ҳангоми тимору пажмурдан аст.	نه هنگام تیمار و پژمردنست
В-агар душмане дорад андар ниҳон,	وگر دشمنی دارد اندر نهان
Бигӯяд ба мо шаҳрёри ҷаҳон.	بگوید به ما شهریار جهان
Ба гетӣ зи душман маро нест ранҷ,	به گیتی ز دشمن مرا نیست رنج
Нашуд низ ҷое пароканда ганҷ.	نشد نیز جایی پراکنده گنج
На озор дорам зи кори сипоҳ,	نه آزار دارم ز کار سپاه
На андар шумо ҳаст марди гуноҳ.	نه اندر شما هست مرد گناه
Зи душман чу кини падар хостам,	ز دشمن چو کین پدر خواستم
Ба доду ба дин гетӣ оростам.	به داد و به دین گیتی آراستم
Ба гетӣ паи хоки тира намонд,	به گیتی پی خاک تیره نماند
Ки мӯҳри нигини маро барнахонд.	که مهر نگین مرا برنخواند
Шумо теғҳо дар ниём оваред,	شما تیغها در نیام آورید
Маи сурху симина ҷом оваред.	می سرخ و سیمینه جام آورید
Яке орзу дорам андар ниҳон,	یکی آرزو دارم اندر نهان
Ҳаме хоҳам аз кирдгори ҷаҳон.	همی خواهم از کردگار جهان
Бигӯям кушода, чу посух диҳед,	بگویم گشاده چو پاسخ دهید
Ба посух маро рӯзи фаррух ниҳед.	به پاسخ مرا روز فرخ نهید
Ки ӯ дод бар неку бад дастгоҳ,	که او داد بر نیک و بد دستگاه
Ситоиш мар ӯро, ки бинмуд роҳ.	ستایش مر او را که بنمود راه
Ба солори бор он замон гуфт шоҳ,	به سالار بار آن زمان گفت شاه
